web-scraper-order,web-scraper-start-url,openSecretsId,openSecretsId-href,name,nameDistrict,reportDate,raised,image-src
"1592862618-245","https://www.thegoodparty.org/scrape/incumbents/","N00034254","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034254","Julia Brownley","Rep. Julia Brownley - California District 26","03/31/2020","$1,268,509","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861647-40","https://www.thegoodparty.org/scrape/incumbents/","N00033101","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033101","Brad Schneider","Rep. Brad Schneider - Illinois District 10","03/31/2020","$2,567,151","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862999-346","https://www.thegoodparty.org/scrape/incumbents/","N00043298","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043298","Cindy Hyde-Smith","Sen. Cindy Hyde-Smith - Mississippi","06/09/2020","$1,999,743","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862850-308","https://www.thegoodparty.org/scrape/incumbents/","N00009660","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009660","Steve Scalise","Rep. Steve Scalise - Louisiana District 01","03/31/2020","$20,731,932","https://cdn1.opensecrets.org/congress-members/photos/N00009660.jpg"
"1592862271-163","https://www.thegoodparty.org/scrape/incumbents/","N00035307","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035307","Brendan Boyle","Rep. Brendan Boyle - Pennsylvania District 02","05/13/2020","$1,002,279","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862033-119","https://www.thegoodparty.org/scrape/incumbents/","N00030490","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030490","Marcia L Fudge","Rep. Marcia L Fudge - Ohio District 11","04/08/2020","$520,724","https://cdn1.opensecrets.org/congress-members/photos/N00030490.jpg"
"1592862443-202","https://www.thegoodparty.org/scrape/incumbents/","N00007727","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007727","Earl Blumenauer","Rep. Earl Blumenauer - Oregon District 03","04/29/2020","$1,402,821","https://cdn1.opensecrets.org/congress-members/photos/N00007727.jpg"
"1592862924-327","https://www.thegoodparty.org/scrape/incumbents/","N00039327","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039327","Donald McEachin","Rep. Donald McEachin - Virginia District 04","06/03/2020","$596,914","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862799-294","https://www.thegoodparty.org/scrape/incumbents/","N00041873","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041873","Mark Green","Rep. Mark Green - Tennessee District 07","03/31/2020","$819,873","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862755-282","https://www.thegoodparty.org/scrape/incumbents/","N00007021","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007021","Juan Vargas","Rep. Juan Vargas - California District 51","03/31/2020","$469,377","https://cdn1.opensecrets.org/congress-members/photos/N00007021.jpg"
"1592862708-269","https://www.thegoodparty.org/scrape/incumbents/","N00030709","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030709","Mark Desaulnier","Rep. Mark Desaulnier - California District 11","03/31/2020","$414,196","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861892-90","https://www.thegoodparty.org/scrape/incumbents/","N00042268","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042268","Chip Roy","Rep. Chip Roy - Texas District 21","03/31/2020","$2,053,422","https://cdn1.opensecrets.org/congress-members/photos/N00042268.jpg"
"1592862614-244","https://www.thegoodparty.org/scrape/incumbents/","N00007360","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007360","Nancy Pelosi","Rep. Nancy Pelosi - California District 12","03/31/2020","$13,729,656","https://cdn1.opensecrets.org/congress-members/photos/N00007360.jpg"
"1592861956-103","https://www.thegoodparty.org/scrape/incumbents/","N00031317","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031317","Ted Deutch","Rep. Ted Deutch - Florida District 22","03/31/2020","$874,484","https://cdn1.opensecrets.org/congress-members/photos/N00031317.jpg"
"1592861773-63","https://www.thegoodparty.org/scrape/incumbents/","N00038414","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038414","Lisa Blunt Rochester","Rep. Lisa Blunt Rochester - Delaware District 01","03/31/2020","$926,946","https://cdn1.opensecrets.org/congress-members/photos/N00038414.jpg"
"1592862364-182","https://www.thegoodparty.org/scrape/incumbents/","N00034068","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034068","Brenda Lawrence","Rep. Brenda Lawrence - Michigan District 14","03/31/2020","$623,244","https://cdn1.opensecrets.org/congress-members/photos/N00034068.jpg"
"1592862788-291","https://www.thegoodparty.org/scrape/incumbents/","N00033630","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033630","Richard Hudson","Rep. Richard Hudson - North Carolina District 08","03/31/2020","$2,249,020","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862759-283","https://www.thegoodparty.org/scrape/incumbents/","N00006690","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006690","Maxine Waters","Rep. Maxine Waters - California District 43","03/31/2020","$1,172,593","https://cdn1.opensecrets.org/congress-members/photos/N00006690.jpg"
"1592861984-109","https://www.thegoodparty.org/scrape/incumbents/","N00042194","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042194","Troy Balderson","Rep. Troy Balderson - Ohio District 12","04/08/2020","$1,311,513","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862396-190","https://www.thegoodparty.org/scrape/incumbents/","N00007833","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007833","Adam Smith","Rep. Adam Smith - Washington District 09","03/31/2020","$987,537","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862044-121","https://www.thegoodparty.org/scrape/incumbents/","N00027626","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027626","Vernon Buchanan","Rep. Vernon Buchanan - Florida District 16","03/31/2020","$2,049,379","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862766-285","https://www.thegoodparty.org/scrape/incumbents/","N00030717","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030717","Ami Bera","Rep. Ami Bera - California District 07","03/31/2020","$1,321,590","https://cdn1.opensecrets.org/congress-members/photos/N00030717.jpg"
"1592862909-323","https://www.thegoodparty.org/scrape/incumbents/","N00009724","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009724","Jim Langevin","Rep. Jim Langevin - Rhode Island District 02","03/31/2020","$772,932","https://cdn1.opensecrets.org/congress-members/photos/N00009724.jpg"
"1592862825-301","https://www.thegoodparty.org/scrape/incumbents/","N00030184","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030184","Cedric Richmond","Rep. Cedric Richmond - Louisiana District 02","03/31/2020","$942,033","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862743-279","https://www.thegoodparty.org/scrape/incumbents/","N00007335","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007335","Anna Eshoo","Rep. Anna Eshoo - California District 18","03/31/2020","$1,534,958","https://cdn1.opensecrets.org/congress-members/photos/N00007335.jpg"
"1592862938-331","https://www.thegoodparty.org/scrape/incumbents/","N00000491","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000491","Susan Collins","Sen. Susan Collins - Maine","03/31/2020","$14,471,284","https://cdn1.opensecrets.org/congress-members/photos/N00000491.jpg"
"1592861602-24","https://www.thegoodparty.org/scrape/incumbents/","N00041385","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041385","Anthony Brindisi","Rep. Anthony Brindisi - New York District 22","06/03/2020","$3,149,541","https://cdn1.opensecrets.org/congress-members/photos/N00041385.jpg"
"1592863117-379","https://www.thegoodparty.org/scrape/incumbents/","N00042164","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042164","Jeff Van Drew","Rep. Jeff Van Drew - New Jersey District 02","03/31/2020","$2,137,617","https://cdn1.opensecrets.org/congress-members/photos/N00042164.jpg"
"1592863246-417","https://www.thegoodparty.org/scrape/incumbents/","N00042626","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042626","Sharice Davids","Rep. Sharice Davids - Kansas District 03","03/31/2020","$2,664,082","https://cdn1.opensecrets.org/congress-members/photos/N00042626.jpg"
"1592861937-99","https://www.thegoodparty.org/scrape/incumbents/","N00035792","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035792","French Hill","Rep. French Hill - Arkansas District 02","03/31/2020","$1,842,418","https://cdn1.opensecrets.org/congress-members/photos/N00035792.jpg"
"1592863184-399","https://www.thegoodparty.org/scrape/incumbents/","N00031226","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031226","Jackie Walorski","Rep. Jackie Walorski - Indiana District 02","05/13/2020","$1,773,637","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862301-169","https://www.thegoodparty.org/scrape/incumbents/","N00042149","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042149","Andy Levin","Rep. Andy Levin - Michigan District 09","03/31/2020","$692,220","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862372-184","https://www.thegoodparty.org/scrape/incumbents/","N00038781","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038781","Lloyd Smucker","Rep. Lloyd Smucker - Pennsylvania District 11","05/13/2020","$1,019,033","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862190-148","https://www.thegoodparty.org/scrape/incumbents/","N00027462","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027462","Gus Bilirakis","Rep. Gus Bilirakis - Florida District 12","03/31/2020","$962,666","https://cdn1.opensecrets.org/congress-members/photos/N00027462.jpg"
"1592863011-349","https://www.thegoodparty.org/scrape/incumbents/","N00042458","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042458","Michael Patrick Guest","Rep. Michael Patrick Guest - Mississippi District 03","03/31/2020","$542,728","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862340-177","https://www.thegoodparty.org/scrape/incumbents/","N00030673","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030673","Bill Huizenga","Rep. Bill Huizenga - Michigan District 02","03/31/2020","$1,186,602","https://cdn1.opensecrets.org/congress-members/photos/N00030673.jpg"
"1592863229-412","https://www.thegoodparty.org/scrape/incumbents/","N00033054","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033054","Steven Daines","Sen. Steven Daines - Montana","06/17/2020","$10,802,052","https://cdn1.opensecrets.org/congress-members/photos/N00033054.jpg"
"1592861651-41","https://www.thegoodparty.org/scrape/incumbents/","N00003028","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003028","Robert B Aderholt","Rep. Robert B Aderholt - Alabama District 04","03/31/2020","$857,957","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862014-115","https://www.thegoodparty.org/scrape/incumbents/","N00004403","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00004403","Ron Kind","Rep. Ron Kind - Wisconsin District 03","03/31/2020","$1,609,765","https://cdn1.opensecrets.org/congress-members/photos/N00004403.jpg"
"1592863197-402","https://www.thegoodparty.org/scrape/incumbents/","N00025284","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025284","Raul M Grijalva","Rep. Raul M Grijalva - Arizona District 03","03/31/2020","$486,640","https://cdn1.opensecrets.org/congress-members/photos/N00025284.jpg"
"1592862843-306","https://www.thegoodparty.org/scrape/incumbents/","N00036135","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036135","Garret Graves","Rep. Garret Graves - Louisiana District 06","03/31/2020","$1,049,158","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862384-187","https://www.thegoodparty.org/scrape/incumbents/","N00031647","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031647","Mike Kelly","Rep. Mike Kelly - Pennsylvania District 16","05/13/2020","$1,633,323","https://cdn1.opensecrets.org/congress-members/photos/N00031647.jpg"
"1592861690-48","https://www.thegoodparty.org/scrape/incumbents/","N00001821","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00001821","Steny H Hoyer","Rep. Steny H Hoyer - Maryland District 05","05/13/2020","$6,256,759","https://cdn1.opensecrets.org/congress-members/photos/N00001821.jpg"
"1592861858-82","https://www.thegoodparty.org/scrape/incumbents/","N00035527","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035527","Bruce Westerman","Rep. Bruce Westerman - Arkansas District 04","03/31/2020","$985,294","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861918-95","https://www.thegoodparty.org/scrape/incumbents/","N00030602","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030602","Roger Williams","Rep. Roger Williams - Texas District 25","03/31/2020","$1,507,213","https://cdn1.opensecrets.org/congress-members/photos/N00030602.jpg"
"1592863162-393","https://www.thegoodparty.org/scrape/incumbents/","N00036097","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036097","Ruben Gallego","Rep. Ruben Gallego - Arizona District 07","03/31/2020","$1,254,371","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862987-343","https://www.thegoodparty.org/scrape/incumbents/","N00033638","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033638","Steven Horsford","Rep. Steven Horsford - Nevada District 04","05/20/2020","$2,087,449","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863126-382","https://www.thegoodparty.org/scrape/incumbents/","N00003389","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003389","Mitch McConnell","Sen. Mitch McConnell - Kentucky","06/03/2020","$36,668,470","https://cdn1.opensecrets.org/congress-members/photos/N00003389.jpg"
"1592862482-212","https://www.thegoodparty.org/scrape/incumbents/","N00024809","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00024809","Joe Wilson","Rep. Joe Wilson - South Carolina District 02","05/20/2020","$836,330","https://cdn1.opensecrets.org/congress-members/photos/N00024809.jpg"
"1592863165-394","https://www.thegoodparty.org/scrape/incumbents/","N00038429","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038429","Trey Hollingsworth","Rep. Trey Hollingsworth - Indiana District 09","05/13/2020","$808,757","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862560-231","https://www.thegoodparty.org/scrape/incumbents/","N00030676","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030676","Billy Long","Rep. Billy Long - Missouri District 07","03/31/2020","$1,050,969","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862913-324","https://www.thegoodparty.org/scrape/incumbents/","N00032029","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032029","Morgan Griffith","Rep. Morgan Griffith - Virginia District 09","06/03/2020","$659,842","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861562-5","https://www.thegoodparty.org/scrape/incumbents/","N00028133","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00028133","Douglas L Lamborn","Rep. Douglas L Lamborn - Colorado District 05","06/10/2020","$341,372","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862153-141","https://www.thegoodparty.org/scrape/incumbents/","N00043319","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043319","Ross Spano","Rep. Ross Spano - Florida District 15","03/31/2020","$723,247","https://cdn1.opensecrets.org/congress-members/photos/N00043319.jpg"
"1592862291-167","https://www.thegoodparty.org/scrape/incumbents/","N00040949","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040949","Chrissy Houlahan","Rep. Chrissy Houlahan - Pennsylvania District 06","05/13/2020","$2,263,336","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863042-357","https://www.thegoodparty.org/scrape/incumbents/","N00031681","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031681","David McKinley","Rep. David McKinley - West Virginia District 01","05/20/2020","$705,740","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862376-185","https://www.thegoodparty.org/scrape/incumbents/","N00029070","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029070","Jim Himes","Rep. Jim Himes - Connecticut District 04","04/21/2020","$1,151,168","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863054-360","https://www.thegoodparty.org/scrape/incumbents/","N00032243","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032243","Jody Hice","Rep. Jody Hice - Georgia District 10","05/20/2020","$338,936","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862399-191","https://www.thegoodparty.org/scrape/incumbents/","N00041871","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041871","Guy Reschenthaler","Rep. Guy Reschenthaler - Pennsylvania District 14","05/13/2020","$1,080,271","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862650-253","https://www.thegoodparty.org/scrape/incumbents/","N00029649","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029649","Jackie Speier","Rep. Jackie Speier - California District 14","03/31/2020","$591,188","https://cdn1.opensecrets.org/congress-members/photos/N00029649.jpg"
"1592863092-371","https://www.thegoodparty.org/scrape/incumbents/","N00033814","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033814","Alex Mooney","Rep. Alex Mooney - West Virginia District 02","05/20/2020","$1,331,862","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861854-81","https://www.thegoodparty.org/scrape/incumbents/","N00041194","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041194","Lizzie Fletcher","Rep. Lizzie Fletcher - Texas District 07","03/31/2020","$3,293,441","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862194-149","https://www.thegoodparty.org/scrape/incumbents/","N00044065","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00044065","Fred Keller","Rep. Fred Keller - Pennsylvania District 12","05/13/2020","$1,098,923","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861878-87","https://www.thegoodparty.org/scrape/incumbents/","N00038809","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038809","Vicente Gonzalez","Rep. Vicente Gonzalez - Texas District 15","03/31/2020","$657,578","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863204-404","https://www.thegoodparty.org/scrape/incumbents/","N00038260","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038260","James Comer","Rep. James Comer - Kentucky District 01","06/03/2020","$501,488","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862679-261","https://www.thegoodparty.org/scrape/incumbents/","N00030026","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030026","Blaine Luetkemeyer","Rep. Blaine Luetkemeyer - Missouri District 03","06/30/2020","$1,973,299","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862662-256","https://www.thegoodparty.org/scrape/incumbents/","N00036107","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036107","Norma Torres","Rep. Norma Torres - California District 35","03/31/2020","$445,157","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863086-369","https://www.thegoodparty.org/scrape/incumbents/","N00033982","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033982","Martha McSally","Sen. Martha McSally - Arizona","03/31/2020","$18,922,379","https://cdn1.opensecrets.org/congress-members/photos/N00033982.jpg"
"1592862550-229","https://www.thegoodparty.org/scrape/incumbents/","N00007781","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007781","Peter DeFazio","Rep. Peter DeFazio - Oregon District 04","04/29/2020","$1,885,349","https://cdn1.opensecrets.org/congress-members/photos/N00007781.jpg"
"1592862865-312","https://www.thegoodparty.org/scrape/incumbents/","N00026166","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026166","Virginia Foxx","Rep. Virginia Foxx - North Carolina District 05","03/31/2020","$1,490,912","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861574-11","https://www.thegoodparty.org/scrape/incumbents/","N00001171","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00001171","Gregory W Meeks","Rep. Gregory W Meeks - New York District 05","06/03/2020","$1,457,103","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862506-218","https://www.thegoodparty.org/scrape/incumbents/","N00031390","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031390","Jim Hagedorn","Rep. Jim Hagedorn - Minnesota District 01","03/31/2020","$1,287,068","https://cdn1.opensecrets.org/congress-members/photos/N00031390.jpg"
"1592862350-179","https://www.thegoodparty.org/scrape/incumbents/","N00041870","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041870","Conor Lamb","Rep. Conor Lamb - Pennsylvania District 17","05/13/2020","$1,759,945","https://cdn1.opensecrets.org/congress-members/photos/N00041870.jpg"
"1592863064-363","https://www.thegoodparty.org/scrape/incumbents/","N00035483","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035483","Joni Ernst","Sen. Joni Ernst - Iowa","05/13/2020","$15,534,996","https://cdn1.opensecrets.org/congress-members/photos/N00035483.jpg"
"1592861932-98","https://www.thegoodparty.org/scrape/incumbents/","N00033363","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033363","Tom Cotton","Sen. Tom Cotton - Arkansas","06/17/2020","$10,906,776","https://cdn1.opensecrets.org/congress-members/photos/N00033363.jpg"
"1592861611-28","https://www.thegoodparty.org/scrape/incumbents/","N00042868","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042868","Kelly Armstrong","Rep. Kelly Armstrong - North Dakota District 01","05/20/2020","$742,784","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862038-120","https://www.thegoodparty.org/scrape/incumbents/","N00037442","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037442","Neal Dunn","Rep. Neal Dunn - Florida District 02","03/31/2020","$332,330","https://cdn1.opensecrets.org/congress-members/photos/N00037442.jpg"
"1592862934-330","https://www.thegoodparty.org/scrape/incumbents/","N00041221","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041221","John Curtis","Rep. John Curtis - Utah District 03","04/05/2020","$447,948","https://cdn1.opensecrets.org/congress-members/photos/N00041221.jpg"
"1592862264-162","https://www.thegoodparty.org/scrape/incumbents/","N00007999","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007999","Don Young","Rep. Don Young - Alaska District 01","03/31/2020","$1,038,835","https://cdn1.opensecrets.org/congress-members/photos/N00007999.jpg"
"1592861586-17","https://www.thegoodparty.org/scrape/incumbents/","N00041588","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041588","Max Rose","Rep. Max Rose - New York District 11","06/03/2020","$5,082,664","https://cdn1.opensecrets.org/congress-members/photos/N00041588.jpg"
"1592863159-392","https://www.thegoodparty.org/scrape/incumbents/","N00035267","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035267","Cory Booker","Sen. Cory Booker - New Jersey","03/31/2020","$11,823,451","https://cdn1.opensecrets.org/congress-members/photos/N00035267.jpg"
"1592862541-227","https://www.thegoodparty.org/scrape/incumbents/","N00042581","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042581","Ayanna Pressley","Rep. Ayanna Pressley - Massachusetts District 07","03/31/2020","$1,183,940","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861584-16","https://www.thegoodparty.org/scrape/incumbents/","N00030780","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030780","Cory Gardner","Sen. Cory Gardner - Colorado","06/10/2020","$18,544,376","https://cdn1.opensecrets.org/congress-members/photos/N00030780.jpg"
"1592862604-242","https://www.thegoodparty.org/scrape/incumbents/","N00007419","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007419","Mike Thompson","Rep. Mike Thompson - California District 05","03/31/2020","$1,642,126","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862050-122","https://www.thegoodparty.org/scrape/incumbents/","N00029662","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029662","Bill Posey","Rep. Bill Posey - Florida District 08","03/31/2020","$524,945","https://cdn1.opensecrets.org/congress-members/photos/N00029662.jpg"
"1592862095-130","https://www.thegoodparty.org/scrape/incumbents/","N00035007","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035007","David P Joyce","Rep. David P Joyce - Ohio District 14","04/08/2020","$2,101,726","https://cdn1.opensecrets.org/congress-members/photos/N00035007.jpg"
