"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Mountain View Colony","Mountain View Colony","","MT","Montana","30111","Yellowstone","30111","Yellowstone","46.0680","-108.7213","0","0","19.2","shape","FALSE","FALSE","TRUE","FALSE","America/Denver","3","59015","1840142539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","13740","Billings, MT","TRUE","",""
"Red Spring","Red Spring","","WV","West Virginia","54019","Fayette","54019","Fayette","37.8687","-80.9162","","","2.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","25976","1840123032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13220","Beckley, WV","TRUE","",""
"Redbird","Redbird","","WV","West Virginia","54081","Raleigh","54081","Raleigh","37.7896","-81.4401","","","7.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","25180","1840123033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13220","Beckley, WV","TRUE","",""
"Redmond","Redmond","","WV","West Virginia","54053","Mason","54053","Mason","38.8042","-82.1340","","","25.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","25515","1840123034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38580","Point Pleasant, WV-OH","FALSE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Read","Read","","WV","West Virginia","54083","Randolph","54083","Randolph","38.9532","-79.8428","","","92.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26241","1840123028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21180","Elkins, WV","FALSE","",""
"Red Campbell","Red Campbell","","WV","West Virginia","54045","Logan","54045","Logan","37.8545","-81.9326","","","11.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","25076","1840123029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34350","Mount Gay-Shamrock, WV","FALSE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Red Knob","Red Knob","","WV","West Virginia","54087","Roane","54087","Roane","38.7248","-81.5129","","","4.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","25243","1840123030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16620","Charleston, WV","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Hollo","Hollo","","PA","Pennsylvania","42095","Northampton","42095","Northampton","40.7229","-75.2955","","","42.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","18045","1840103118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10900","Allentown-Bethlehem-Easton, PA-NJ","TRUE","",""
"Hollisters","Hollisters","","PA","Pennsylvania","42069","Lackawanna","42069","Lackawanna","41.3187","-75.5002","","","48.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","18424","1840103117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42540","Scranton--Wilkes-Barre, PA","TRUE","",""
"Holden","Holden","","PA","Pennsylvania","42031","Clarion","42031","Clarion","41.1673","-79.2223","","","3.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","16258","1840103116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Holbrook","Holbrook","","PA","Pennsylvania","42059","Greene","42059","Greene","39.8554","-80.3137","","","11.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15341","1840103115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Hokes","Hokes","","PA","Pennsylvania","42133","York","42133","York","39.7382","-76.8400","","","46.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17327","1840103114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49620","York-Hanover, PA","TRUE","276","Harrisburg-York-Lebanon, PA"
"Hoblet","Hoblet","","PA","Pennsylvania","42015","Bradford","42015","Bradford","41.8506","-76.6561","","","20.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","16914","1840103113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42380","Sayre, PA","FALSE","",""
"Hobart","Hobart","","PA","Pennsylvania","42133","York","42133","York","39.7429","-76.9044","","","131.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17331","1840103112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49620","York-Hanover, PA","TRUE","276","Harrisburg-York-Lebanon, PA"
"Holme Circle","Holme Circle","","PA","Pennsylvania","42101","Philadelphia","42101","Philadelphia","40.0562","-75.0282","","","2765.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","19136","1840103120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","TRUE","428","Philadelphia-Reading-Camden, PA-NJ-DE-MD"
"Porterville","Porterville","","KS","Kansas","20011","Bourbon","20011","Bourbon","37.7181","-95.0689","","","1.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","66772","1840059626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Catarrh","Catarrh","","SC","South Carolina","45025","Chesterfield","45025","Chesterfield","34.5657","-80.3673","","","5.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","29718","1840106291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17900","Columbia, SC","TRUE","192","Columbia-Orangeburg-Newberry, SC"
"Druecker","Druecker","","WI","Wisconsin","55089","Ozaukee","55089","Ozaukee","43.4400","-87.8712","","","41.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","53074","1840124335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33340","Milwaukee-Waukesha, WI","TRUE","376","Milwaukee-Racine-Waukesha, WI"
"Door Creek","Door Creek","","WI","Wisconsin","55025","Dane","55025","Dane","43.0308","-89.1998","","","29.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","53527","1840124334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31540","Madison, WI","TRUE","357","Madison-Janesville-Beloit, WI"
"Dilly","Dilly","","WI","Wisconsin","55123","Vernon","55123","Vernon","43.6422","-90.4401","","","11.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","54634","1840124332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Diamond Grove","Diamond Grove","","WI","Wisconsin","55043","Grant","55043","Grant","42.7925","-90.9196","","","2.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","53810","1840124331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38420","Platteville, WI","FALSE","",""
"Dexter","Dexter","","WI","Wisconsin","55039","Fond du Lac","55039","Fond du Lac","43.8425","-88.4879","","","13.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","54937","1840124330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22540","Fond du Lac, WI","TRUE","",""
"Dewey","Dewey","","WI","Wisconsin","55031","Douglas","55031","Douglas","46.5694","-92.2449","","","6.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","54880","1840124329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20260","Duluth, MN-WI","TRUE","",""
"Dudley","Dudley","","WI","Wisconsin","55069","Lincoln","55069","Lincoln","45.3355","-89.4654","","","3.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","54435","1840124336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48140","Wausau-Weston, WI","TRUE","554","Wausau-Stevens Point-Wisconsin Rapids, WI"
"Stone Church","Stone Church","","NY","New York","36037","Genesee","36037","Genesee","43.0489","-77.9628","","","33.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14416","1840085488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12860","Batavia, NY","FALSE","464","Rochester-Batavia-Seneca Falls, NY"
"Ano","Ano","","KY","Kentucky","21199","Pulaski","21199","Pulaski","37.1134","-84.3363","","","0.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","42501","1840062631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43700","Somerset, KY","FALSE","",""
"Luner","Luner","","KY","Kentucky","21203","Rockcastle","21203","Rockcastle","37.2356","-84.2755","","","1.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","40445","1840062908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30940","London, KY","FALSE","",""
"Lucky Stop","Lucky Stop","","KY","Kentucky","21173","Montgomery","21173","Montgomery","37.9648","-83.8146","","","121.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40337","1840062907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34460","Mount Sterling, KY","FALSE","336","Lexington-Fayette--Richmond--Frankfort, KY"
"Olivenhain","Olivenhain","","CA","California","06073","San Diego","06073","San Diego","33.0462","-117.2348","","","1307.9","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","92024","1840046004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41740","San Diego-Chula Vista-Carlsbad, CA","TRUE","",""
"Graysville","Graysville","","PA","Pennsylvania","42059","Greene","42059","Greene","39.9320","-80.3848","","","58.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15337","1840099552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Greason","Greason","","PA","Pennsylvania","42041","Cumberland","42041","Cumberland","40.1929","-77.2903","","","131.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17015","1840099553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25420","Harrisburg-Carlisle, PA","TRUE","276","Harrisburg-York-Lebanon, PA"
"Grays Landing","Grays Landing","","PA","Pennsylvania","42051","Fayette","42051","Fayette","39.8323","-79.9187","","","123.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15461","1840099551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Fourmile","Fourmile","","KY","Kentucky","21013","Bell","21013","Bell","36.7934","-83.7419","","","57.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40939","1840060169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33180","Middlesborough, KY","FALSE","",""
"Deverre","Deverre","","NE","Nebraska","31071","Garfield","31071","Garfield","41.8925","-99.0870","","","1.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","68823","1840078509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Moxley","Moxley","","GA","Georgia","13163","Jefferson","13163","Jefferson","32.9196","-82.3912","","","12.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","30477","1840029162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12260","Augusta-Richmond County, GA-SC","TRUE","",""
"White Hill","White Hill","","TN","Tennessee","47165","Sumner","47165","Sumner","36.4098","-86.6906","","","171.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37072","1840142542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34980","Nashville-Davidson--Murfreesboro--Franklin, TN","TRUE","400","Nashville-Davidson--Murfreesboro, TN"
"Shelby","Shelby","","TX","Texas","48015","Austin","48015","Austin","30.0216","-96.5983","","","47.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","78940","1840036335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26420","Houston-The Woodlands-Sugar Land, TX","TRUE","288","Houston-The Woodlands, TX"
"South Chili","South Chili","","NY","New York","36055","Monroe","36055","Monroe","43.0540","-77.7811","","","28.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14546","1840086778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40380","Rochester, NY","TRUE","464","Rochester-Batavia-Seneca Falls, NY"
"Vriesland","Vriesland","","MI","Michigan","26139","Ottawa","26139","Ottawa","42.8120","-85.9403","","","83.7","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49464","1840127199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24340","Grand Rapids-Kentwood, MI","TRUE","266","Grand Rapids-Kentwood-Muskegon, MI"
"Vulcan","Vulcan","","MI","Michigan","26043","Dickinson","26043","Dickinson","45.7805","-87.8626","","","172.0","point","FALSE","FALSE","FALSE","FALSE","America/Menominee","4","49892","1840031693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27020","Iron Mountain, MI-WI","FALSE","361","Marinette-Iron Mountain, WI-MI"
"Wabaningo","Wabaningo","","MI","Michigan","26121","Muskegon","26121","Muskegon","43.3706","-86.4217","","","154.8","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49461","1840127200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34740","Muskegon, MI","TRUE","266","Grand Rapids-Kentwood-Muskegon, MI"
"Clare","Clare","","IL","Illinois","17037","DeKalb","17037","DeKalb","42.0161","-88.8293","","","10.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","60111","1840051785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16980","Chicago-Naperville-Elgin, IL-IN-WI","TRUE","176","Chicago-Naperville, IL-IN-WI"
"Churchville","Churchville","","IL","Illinois","17043","DuPage","17043","DuPage","41.9350","-87.9540","","","596.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","60106","1840051784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16980","Chicago-Naperville-Elgin, IL-IN-WI","TRUE","176","Chicago-Naperville, IL-IN-WI"
"Old Pine Grove","Old Pine Grove","","KY","Kentucky","21049","Clark","21049","Clark","38.0265","-84.2719","","","118.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40391","1840060438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30460","Lexington-Fayette, KY","TRUE","336","Lexington-Fayette--Richmond--Frankfort, KY"
"Cloverdale","Cloverdale","","IL","Illinois","17043","DuPage","17043","DuPage","41.9395","-88.1203","","","426.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","60108","1840029850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16980","Chicago-Naperville-Elgin, IL-IN-WI","TRUE","176","Chicago-Naperville, IL-IN-WI"
"Hightower","Hightower","","GA","Georgia","13117","Forsyth","13117","Forsyth","34.3062","-84.2146","","","595.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","30107","1840049991","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12060","Atlanta-Sandy Springs-Alpharetta, GA","TRUE","122","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL"
"Biggar","Biggar","","FL","Florida","12071","Lee","12071","Lee","26.5206","-81.8909","","","725.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","33908","1840047150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15980","Cape Coral-Fort Myers, FL","TRUE","163","Cape Coral-Fort Myers-Naples, FL"
"Hill City","Hill City","","GA","Georgia","13129","Gordon","13129","Gordon","34.5990","-85.0055","","","32.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","30735","1840049992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15660","Calhoun, GA","FALSE","174","Chattanooga-Cleveland-Dalton, TN-GA"
"Emmet","Emmet","","ND","North Dakota","38055","McLean","38055","McLean","47.6464","-101.6535","","","0.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","58540","1840091086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Emrick","Emrick","","ND","North Dakota","38103","Wells","38103","Wells","47.5947","-99.5121","","","0.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","58422","1840091087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Honey Grove","Honey Grove","","PA","Pennsylvania","42067","Juniata","42067","Juniata","40.4023","-77.5522","","","41.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17035","1840099759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25420","Harrisburg-Carlisle, PA","TRUE","276","Harrisburg-York-Lebanon, PA"
"Honey Hole","Honey Hole","","PA","Pennsylvania","42079","Luzerne","42079","Luzerne","41.0412","-75.9541","","","172.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","18222","1840099760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42540","Scranton--Wilkes-Barre, PA","TRUE","",""
"Samoth","Samoth","","IL","Illinois","17127","Massac","17127","Massac","37.3328","-88.7876","","","17.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","62943","1840051606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16060","Carbondale-Marion, IL","TRUE","",""
"Bountiful","Bountiful","","CO","Colorado","08021","Conejos","08021","Conejos","37.2292","-105.9770","","","119.0","point","FALSE","FALSE","FALSE","FALSE","America/Denver","4","81140","1840044172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
