"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Bethesda","Bethesda","","WV","West Virginia","54099","Wayne","54099","Wayne","38.1895","-82.4227","","","32.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","25570","1840122034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26580","Huntington-Ashland, WV-KY-OH","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Betty Zane","Betty Zane","","WV","West Virginia","54069","Ohio","54069","Ohio","40.1434","-80.6623","","","121.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26003","1840122035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48540","Wheeling, WV-OH","TRUE","",""
"Bertha","Bertha","","WV","West Virginia","54089","Summers","54089","Summers","37.5726","-80.8709","","","7.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","25951","1840122030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14140","Bluefield, WV-VA","FALSE","",""
"Bertha Hill","Bertha Hill","","WV","West Virginia","54061","Monongalia","54061","Monongalia","39.6645","-79.9923","","","284.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26543","1840122031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34060","Morgantown, WV","TRUE","390","Morgantown-Fairmont, WV"
"Beryl","Beryl","","WV","West Virginia","54057","Mineral","54057","Mineral","39.4723","-79.0636","","","5.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","26726","1840122032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19060","Cumberland, MD-WV","TRUE","",""
"Friars","Friars","","TX","Texas","48401","Rusk","48401","Rusk","32.2318","-94.9044","","","18.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","75684","1840113079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30980","Longview, TX","TRUE","",""
"Woodair Estates","Woodair Estates","","NJ","New Jersey","34029","Ocean","34029","Ocean","40.0884","-74.3996","","","155.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","08527","1840081993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35620","New York-Newark-Jersey City, NY-NJ-PA","TRUE","408","New York-Newark, NY-NJ-CT-PA"
"Freyburg","Freyburg","","TX","Texas","48149","Fayette","48149","Fayette","29.7577","-96.9666","","","7.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","78956","1840113078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Muellersville","Muellersville","","TX","Texas","48477","Washington","48477","Washington","30.0952","-96.4247","","","16.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","77833","1840113222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14780","Brenham, TX","FALSE","288","Houston-The Woodlands, TX"
"Mountain Peak","Mountain Peak","","TX","Texas","48139","Ellis","48139","Ellis","32.4126","-97.0175","","","130.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","76065","1840113221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19100","Dallas-Fort Worth-Arlington, TX","TRUE","206","Dallas-Fort Worth, TX-OK"
"Mungerville","Mungerville","","TX","Texas","48115","Dawson","48115","Dawson","32.7734","-102.0913","","","1.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","79331","1840113223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29500","Lamesa, TX","FALSE","",""
"Wellford","Wellford","","WV","West Virginia","54039","Kanawha","54039","Kanawha","38.5307","-81.3398","","","29.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","25045","1840121743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16620","Charleston, WV","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Frankell","Frankell","","TX","Texas","48429","Stephens","48429","Stephens","32.6243","-98.7184","","","2.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","76470","1840113076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Cornwall","Cornwall","","MO","Missouri","29123","Madison","29123","Madison","37.5123","-90.2029","","","38.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","63645","1840077197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16020","Cape Girardeau, MO-IL","TRUE","164","Cape Girardeau-Sikeston, MO-IL"
"Corridon","Corridon","","MO","Missouri","29179","Reynolds","29179","Reynolds","37.3820","-91.0723","","","18.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","63638","1840077198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Las Guaras","Las Guaras","","PR","Puerto Rico","72121","Sabana Grande","72121","Sabana Grande","18.0597","-66.9791","","","529.3","point","FALSE","FALSE","FALSE","FALSE","America/Puerto_Rico","4","00637","1630126506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41900","San Germán, PR","TRUE","364","Mayagüez-San Germán, PR"
"Howard","Howard","","FL","Florida","12086","Miami-Dade","12086","Miami-Dade","25.6473","-80.3342","","","826.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","33176","1840046781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33100","Miami-Fort Lauderdale-Pompano Beach, FL","TRUE","370","Miami-Port St. Lucie-Fort Lauderdale, FL"
"Monticello","Monticello","","OH","Ohio","39161","Van Wert","39161","Van Wert","40.6975","-84.4255","","","32.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","45887","1840092319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46780","Van Wert, OH","FALSE","338","Lima-Van Wert-Celina, OH"
"Waterloo","Waterloo","","WV","West Virginia","54053","Mason","54053","Mason","38.7309","-81.9346","","","8.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","25123","1840121742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38580","Point Pleasant, WV-OH","FALSE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Mill Plain","Mill Plain","","WA","Washington","53011","Clark","53011","Clark","45.6467","-122.4902","","","2592.9","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","2","98682","1840136293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38900","Portland-Vancouver-Hillsboro, OR-WA","TRUE","440","Portland-Vancouver-Salem, OR-WA"
"Mira Loma","Mira Loma","","CA","California","06065","Riverside","06065","Riverside","33.9855","-117.5147","","","2099.4","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","2","91752","1840019286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40140","Riverside-San Bernardino-Ontario, CA","TRUE","348","Los Angeles-Long Beach, CA"
"Bryceville","Bryceville","","FL","Florida","12089","Nassau","12089","Nassau","30.3847","-81.9387","","","58.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","32009","1840028818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27260","Jacksonville, FL","TRUE","300","Jacksonville-St. Marys-Palatka, FL-GA"
"Pinezanita","Pinezanita","","CA","California","06071","San Bernardino","06071","San Bernardino","34.1645","-116.9534","","","1.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","92305","1840131235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40140","Riverside-San Bernardino-Ontario, CA","TRUE","348","Los Angeles-Long Beach, CA"
"Pine Wood","Pine Wood","","CA","California","06065","Riverside","06065","Riverside","33.8142","-116.7375","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","92549","1840131234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40140","Riverside-San Bernardino-Ontario, CA","TRUE","348","Los Angeles-Long Beach, CA"
"Pierpont Bay","Pierpont Bay","","CA","California","06111","Ventura","06111","Ventura","34.2597","-119.2693","","","2257.8","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","93001","1840131232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37100","Oxnard-Thousand Oaks-Ventura, CA","TRUE","348","Los Angeles-Long Beach, CA"
"Helmick","Helmick","","KS","Kansas","20127","Morris","20127","Morris","38.6278","-96.6003","","","0.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","66846","1840059372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21380","Emporia, KS","FALSE","",""
"Jewell","Jewell","","IA","Iowa","19079","Hamilton","19079","Hamilton","42.3069","-93.6402","","","430.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","3","50130","1840145522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Cedar Run","Cedar Run","","OH","Ohio","39119","Muskingum","39119","Muskingum","39.7731","-81.9024","","","9.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","43756","1840094615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49780","Zanesville, OH","FALSE","198","Columbus-Marion-Zanesville, OH"
"Lothrop","Lothrop","","MT","Montana","30063","Missoula","30063","Missoula","46.9908","-114.4471","","","14.3","point","FALSE","FALSE","FALSE","FALSE","America/Denver","4","59820","1840078269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33540","Missoula, MT","TRUE","",""
"Frankfort Center","Frankfort Center","","NY","New York","36043","Herkimer","36043","Herkimer","43.0512","-75.1443","","","53.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13340","1840083798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46540","Utica-Rome, NY","TRUE","",""
"Louisville","Louisville","","MT","Montana","30043","Jefferson","30043","Jefferson","46.5627","-111.7958","","","2.1","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","59635","1840078270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25740","Helena, MT","FALSE","",""
"Good Intent","Good Intent","","KS","Kansas","20005","Atchison","20005","Atchison","39.6000","-95.2169","","","1.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","66002","1840059373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11860","Atchison, KS","FALSE","312","Kansas City-Overland Park-Kansas City, MO-KS"
"Burnham Hollow","Burnham Hollow","","VT","Vermont","50021","Rutland","50021","Rutland","43.4842","-73.1473","","","13.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","05757","1840114722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40860","Rutland, VT","FALSE","",""
"Jefferson Park","Jefferson Park","","NY","New York","36045","Jefferson","36045","Jefferson","43.7784","-76.2188","","","6.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","13650","1840084197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48060","Watertown-Fort Drum, NY","TRUE","",""
"Natwick","Natwick","","WY","Wyoming","56031","Platte","56031","Platte","41.9608","-105.0566","","","7.2","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","82201","1840038377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Natrona","Natrona","","WY","Wyoming","56025","Natrona","56025","Natrona","43.0297","-106.8092","","","1.9","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","82646","1840038376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16220","Casper, WY","TRUE","",""
"Moxa","Moxa","","WY","Wyoming","56023","Lincoln","56023","Lincoln","41.6677","-110.0707","","","0.2","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","83124","1840126070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Oakley","Oakley","","NC","North Carolina","37147","Pitt","37147","Pitt","35.7579","-77.2866","","","5.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","27871","1840088848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24780","Greenville, NC","TRUE","272","Greenville-Kinston-Washington, NC"
"Englishville","Englishville","","MI","Michigan","26081","Kent","26081","Kent","43.1167","-85.6903","","","157.5","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49345","1840070724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24340","Grand Rapids-Kentwood, MI","TRUE","266","Grand Rapids-Kentwood-Muskegon, MI"
"Pleasant Hill","Pleasant Hill","","ME","Maine","23005","Cumberland","23005","Cumberland","43.7142","-70.2664","","","404.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","04105","1840065265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38860","Portland-South Portland, ME","TRUE","438","Portland-Lewiston-South Portland, ME"
"Rutland","Rutland","","GA","Georgia","13021","Bibb","13021","Bibb","32.7410","-83.6546","","","150.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","31216","1840048099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31420","Macon-Bibb County, GA","TRUE","356","Macon-Bibb County--Warner Robins, GA"
"Marumsco Acres","Marumsco Acres","","VA","Virginia","51153","Prince William","51153","Prince William","38.6432","-77.2594","","","3722.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22191","1840118635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Marumsco Hills","Marumsco Hills","","VA","Virginia","51153","Prince William","51153","Prince William","38.6437","-77.2750","","","3858.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22191","1840118636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Maness","Maness","","VA","Virginia","51105","Lee","51105","Lee","36.7823","-83.0577","","","135.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24277","1840118633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28700","Kingsport-Bristol, TN-VA","TRUE","304","Johnson City-Kingsport-Bristol, TN-VA"
"Marionville","Marionville","","VA","Virginia","51131","Northampton","51131","Northampton","37.4526","-75.8547","","","19.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","23408","1840118634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","TRUE","545","Virginia Beach-Norfolk, VA-NC"
"Macanie","Macanie","","VA","Virginia","51171","Shenandoah","51171","Shenandoah","38.7759","-78.7575","","","30.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22842","1840118632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25500","Harrisonburg, VA","TRUE","277","Harrisonburg-Staunton, VA"
"Lurich","Lurich","","VA","Virginia","51071","Giles","51071","Giles","37.3810","-80.8409","","","35.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24124","1840118631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13980","Blacksburg-Christiansburg, VA","TRUE","",""
"Marumsco Village","Marumsco Village","","VA","Virginia","51153","Prince William","51153","Prince William","38.6615","-77.2578","","","3082.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22191","1840118637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Matney","Matney","","VA","Virginia","51027","Buchanan","51027","Buchanan","37.3140","-81.9796","","","22.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24614","1840118638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Revere","Revere","","WA","Washington","53075","Whitman","53075","Whitman","47.0813","-117.9302","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","99017","1840033742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39420","Pullman, WA","FALSE","446","Pullman-Moscow, WA-ID"
"Richardson","Richardson","","WA","Washington","53055","San Juan","53055","San Juan","48.4515","-122.8988","","","22.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","98261","1840037585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Relief","Relief","","WA","Washington","53013","Columbia","53013","Columbia","46.4532","-118.0858","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","99328","1840119978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39420","Pullman, WA","FALSE","446","Pullman-Moscow, WA-ID"
"Renslow","Renslow","","WA","Washington","53037","Kittitas","53037","Kittitas","46.9571","-120.3062","","","1.1","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","98926","1840119979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21260","Ellensburg, WA","FALSE","",""
"Regal","Regal","","WA","Washington","53037","Kittitas","53037","Kittitas","46.9901","-120.4670","","","37.4","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","98926","1840119976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21260","Ellensburg, WA","FALSE","",""
"Reiman","Reiman","","WA","Washington","53001","Adams","53001","Adams","47.2249","-118.6819","","","0.3","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","99159","1840119977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36830","Othello, WA","FALSE","393","Moses Lake-Othello, WA"
