"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Mekko","Mekko","","OK","Oklahoma","40121","Pittsburg","40121","Pittsburg","35.0001","-95.7539","","","7.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","74501","1840096926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32540","McAlester, OK","FALSE","",""
"Meers","Meers","","OK","Oklahoma","40031","Comanche","40031","Comanche","34.7828","-98.5790","","","1.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","73507","1840034562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30020","Lawton, OK","TRUE","",""
"Merrick","Merrick","","OK","Oklahoma","40081","Lincoln","40081","Lincoln","35.8564","-97.1411","","","1.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","74881","1840096928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36420","Oklahoma City, OK","TRUE","416","Oklahoma City-Shawnee, OK"
"Mellette","Mellette","","OK","Oklahoma","40091","McIntosh","40091","McIntosh","35.2173","-95.7158","","","11.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","74432","1840096927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32540","McAlester, OK","FALSE","",""
"Messer","Messer","","OK","Oklahoma","40023","Choctaw","40023","Choctaw","34.0873","-95.4694","","","17.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","74743","1840096931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Merritt","Merritt","","OK","Oklahoma","40009","Beckham","40009","Beckham","35.3698","-99.5054","","","5.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","73644","1840096930","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21120","Elk City, OK","FALSE","",""
"Taylorville","Taylorville","","WV","West Virginia","54059","Mingo","54059","Mingo","37.6659","-82.1578","","","136.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","3","25670","1840139750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34350","Mount Gay-Shamrock, WV","FALSE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Mahan Village","Mahan Village","","TN","Tennessee","47129","Morgan","47129","Morgan","36.1681","-84.4891","","","2.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","37770","1840110101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28940","Knoxville, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"South Tamaqua","South Tamaqua","","PA","Pennsylvania","42107","Schuylkill","42107","Schuylkill","40.7579","-75.9444","","","54.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","18252","1840101301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39060","Pottsville, PA","FALSE","",""
"South Sterling","South Sterling","","PA","Pennsylvania","42127","Wayne","42127","Wayne","41.2643","-75.3480","","","21.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","18460","1840101298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35620","New York-Newark-Jersey City, NY-NJ-PA","TRUE","408","New York-Newark, NY-NJ-CT-PA"
"Vista","Vista","","UT","Utah","49019","Grand","49019","Grand","38.9639","-109.6773","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","84540","1840114518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Yarbro","Yarbro","","AR","Arkansas","05093","Mississippi","05093","Mississippi","35.9792","-89.9104","","","28.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","72315","1840038798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14180","Blytheville, AR","FALSE","",""
"Tollgate","Tollgate","","MD","Maryland","24005","Baltimore","24005","Baltimore","39.4201","-76.7941","","","1261.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","21117","1840068248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12580","Baltimore-Columbia-Towson, MD","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Vernontown","Vernontown","","AL","Alabama","01007","Bibb","01007","Bibb","33.0565","-87.1939","","","16.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35184","1840043179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13820","Birmingham-Hoover, AL","TRUE","142","Birmingham-Hoover-Talladega, AL"
"Gatewood","Gatewood","","MO","Missouri","29181","Ripley","29181","Ripley","36.5779","-91.0958","","","3.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","3","63942","1840139900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38740","Poplar Bluff, MO","FALSE","",""
"Vaiden","Vaiden","","AL","Alabama","01105","Perry","01105","Perry","32.5199","-87.3711","","","1.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","36759","1840043175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42820","Selma, AL","FALSE","388","Montgomery-Selma-Alexander City, AL"
"Windemere","Windemere","","TX","Texas","48453","Travis","48453","Travis","30.4580","-97.6606","","","589.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","3","78660","1840019589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12420","Austin-Round Rock-Georgetown, TX","TRUE","",""
"Hiawatha","Hiawatha","","UT","Utah","49007","Carbon","49007","Carbon","39.4844","-111.0116","","","0.6","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","84501","1840033589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39220","Price, UT","FALSE","",""
"Whitfield","Whitfield","","MS","Mississippi","28067","Jones","28067","Jones","31.4452","-89.0745","","","10.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","39464","1840075229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29860","Laurel, MS","FALSE","279","Hattiesburg-Laurel, MS"
"Tedders","Tedders","","KY","Kentucky","21121","Knox","21121","Knox","37.0193","-83.8796","","","6.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","40906","1840063076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30940","London, KY","FALSE","",""
"Ararat","Ararat","","NC","North Carolina","37171","Surry","37171","Surry","36.4040","-80.5606","","","32.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","27007","1840088091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34340","Mount Airy, NC","FALSE","268","Greensboro--Winston-Salem--High Point, NC"
"Arabia","Arabia","","NC","North Carolina","37093","Hoke","37093","Hoke","34.9502","-79.1256","","","23.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28376","1840088090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22180","Fayetteville, NC","TRUE","246","Fayetteville-Sanford-Lumberton, NC"
"Teges","Teges","","KY","Kentucky","21051","Clay","21051","Clay","37.2945","-83.6674","","","16.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40972","1840063077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30940","London, KY","FALSE","",""
"Venedy Station","Venedy Station","","IL","Illinois","17189","Washington","17189","Washington","38.4437","-89.6140","","","7.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","62271","1840051714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41180","St. Louis, MO-IL","TRUE","476","St. Louis-St. Charles-Farmington, MO-IL"
"Howze Beach","Howze Beach","","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.2096","-89.7901","","","163.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","70461","1840129276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35380","New Orleans-Metairie, LA","TRUE","406","New Orleans-Metairie-Hammond, LA-MS"
"Houltonville","Houltonville","","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.4069","-90.1423","","","214.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","70447","1840129275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35380","New Orleans-Metairie, LA","TRUE","406","New Orleans-Metairie-Hammond, LA-MS"
"Perry","Perry","","NE","Nebraska","31145","Red Willow","31145","Red Willow","40.2095","-100.7052","","","12.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","3","69001","1840139841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Hams Bay","Hams Bay","","VI","Virgin Islands","78010","St. Croix","78010","St. Croix","17.7655","-64.8807","","","100.3","point","FALSE","FALSE","FALSE","FALSE","America/St_Thomas","4","00840","1850127027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Mantu","Mantu","","TX","Texas","48201","Harris","48201","Harris","29.7977","-95.0902","","","233.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","77530","1840113191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26420","Houston-The Woodlands-Sugar Land, TX","TRUE","288","Houston-The Woodlands, TX"
"Manheim","Manheim","","TX","Texas","48287","Lee","48287","Lee","30.2308","-97.0311","","","5.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","78948","1840113190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12420","Austin-Round Rock-Georgetown, TX","TRUE","",""
"Martin Springs","Martin Springs","","TX","Texas","48223","Hopkins","48223","Hopkins","33.0868","-95.5650","","","26.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","75482","1840113192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44860","Sulphur Springs, TX","FALSE","",""
"Fentress","Fentress","","MS","Mississippi","28019","Choctaw","28019","Choctaw","33.2968","-89.2223","","","12.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","39735","1840075314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44260","Starkville, MS","FALSE","",""
"Massey Lake","Massey Lake","","TX","Texas","48001","Anderson","48001","Anderson","31.8121","-95.8683","","","6.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","75861","1840113193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37300","Palestine, TX","FALSE","",""
"Matinburg","Matinburg","","TX","Texas","48459","Upshur","48459","Upshur","32.9023","-95.0447","","","4.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","75686","1840113194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30980","Longview, TX","TRUE","",""
"Highland","Highland","","MN","Minnesota","27045","Fillmore","27045","Fillmore","43.6808","-91.8702","","","14.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","55949","1840031821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40340","Rochester, MN","TRUE","462","Rochester-Austin, MN"
"Reifs Mills","Reifs Mills","","WI","Wisconsin","55071","Manitowoc","55071","Manitowoc","44.1822","-87.7993","","","29.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","54247","1840124038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31820","Manitowoc, WI","FALSE","",""
"Reighmoor","Reighmoor","","WI","Wisconsin","55139","Winnebago","55139","Winnebago","44.0575","-88.6737","","","183.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","54963","1840124039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36780","Oshkosh-Neenah, WI","TRUE","118","Appleton-Oshkosh-Neenah, WI"
"Gold Valley Crossroads","Gold Valley Crossroads","","NC","North Carolina","37127","Nash","37127","Nash","35.8996","-78.1680","","","35.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","27882","1840089010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40580","Rocky Mount, NC","TRUE","468","Rocky Mount-Wilson-Roanoke Rapids, NC"
"Kendall","Kendall","","MI","Michigan","26159","Van Buren","26159","Van Buren","42.3617","-85.8133","","","102.9","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49055","1840070900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Gordonton","Gordonton","","NC","North Carolina","37145","Person","37145","Person","36.2810","-79.1270","","","10.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","27541","1840089011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20500","Durham-Chapel Hill, NC","TRUE","450","Raleigh-Durham-Cary, NC"
"Grays Creek","Grays Creek","","NC","North Carolina","37051","Cumberland","37051","Cumberland","34.9602","-78.8442","","","25.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28306","1840089012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22180","Fayetteville, NC","TRUE","246","Fayetteville-Sanford-Lumberton, NC"
"Bryants Mill","Bryants Mill","","NY","New York","36033","Franklin","36033","Franklin","44.6864","-74.1174","","","9.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","12969","1840086111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31660","Malone, NY","FALSE","",""
"Bruynswick","Bruynswick","","NY","New York","36111","Ulster","36111","Ulster","41.6576","-74.2263","","","24.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","12589","1840086110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28740","Kingston, NY","TRUE","408","New York-Newark, NY-NJ-CT-PA"
"Browntown","Browntown","","NY","New York","36101","Steuben","36101","Steuben","42.0270","-77.0525","","","16.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14830","1840086108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18500","Corning, NY","FALSE","236","Elmira-Corning, NY"
"Buena Vista","Buena Vista","","NY","New York","36101","Steuben","36101","Steuben","42.3006","-77.5089","","","2.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","14823","1840086114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18500","Corning, NY","FALSE","236","Elmira-Corning, NY"
"Buckley Hollow","Buckley Hollow","","NY","New York","36017","Chenango","36017","Chenango","42.4009","-75.6602","","","3.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","13830","1840086113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13780","Binghamton, NY","TRUE","",""
"Buck Settlement","Buck Settlement","","NY","New York","36101","Steuben","36101","Steuben","42.2912","-77.4000","","","25.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14810","1840086112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18500","Corning, NY","FALSE","236","Elmira-Corning, NY"
"Gum Forks","Gum Forks","","NC","North Carolina","37131","Northampton","37131","Northampton","36.5063","-77.6800","","","20.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","27832","1840089014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40260","Roanoke Rapids, NC","FALSE","468","Rocky Mount-Wilson-Roanoke Rapids, NC"
"Bulls Head","Bulls Head","","NY","New York","36027","Dutchess","36027","Dutchess","41.9048","-73.7879","","","42.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","12514","1840086116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39100","Poughkeepsie-Newburgh-Middletown, NY","TRUE","408","New York-Newark, NY-NJ-CT-PA"
"Bull Run","Bull Run","","NY","New York","36111","Ulster","36111","Ulster","41.9140","-74.4454","","","2.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","12740","1840086115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28740","Kingston, NY","TRUE","408","New York-Newark, NY-NJ-CT-PA"
"Gum Tree","Gum Tree","","NC","North Carolina","37057","Davidson","37057","Davidson","35.9962","-80.2000","","","232.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","27107","1840089015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49180","Winston-Salem, NC","TRUE","268","Greensboro--Winston-Salem--High Point, NC"
"Blair","Blair","","KS","Kansas","20043","Doniphan","20043","Doniphan","39.7839","-95.0027","","","28.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","66090","1840058534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41140","St. Joseph, MO-KS","TRUE","312","Kansas City-Overland Park-Kansas City, MO-KS"
