"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Loddes Mill","Loddes Mill","","WI","Wisconsin","55111","Sauk","55111","Sauk","43.2639","-89.8007","","","7.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","53583","1840124669","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31540","Madison, WI","TRUE","357","Madison-Janesville-Beloit, WI"
"North Star","North Star","","WI","Wisconsin","55097","Portage","55097","Portage","44.6175","-89.4226","","","11.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","54423","1840124477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44620","Stevens Point, WI","FALSE","554","Wausau-Stevens Point-Wisconsin Rapids, WI"
"Lower Marlboro","Lower Marlboro","","MD","Maryland","24009","Calvert","24009","Calvert","38.6560","-76.6819","","","120.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","20736","1840031281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Nauvoo","Nauvoo","","TN","Tennessee","47045","Dyer","47045","Dyer","36.0937","-89.4142","","","297.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","38024","1840110235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20540","Dyersburg, TN","FALSE","",""
"Noodle","Noodle","","TX","Texas","48253","Jones","48253","Jones","32.6023","-100.0520","","","3.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","79536","1840112534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10180","Abilene, TX","TRUE","",""
"Plainview","Plainview","","OR","Oregon","41017","Deschutes","41017","Deschutes","44.2334","-121.4637","","","49.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","97703","1840098030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13460","Bend, OR","TRUE","140","Bend-Prineville, OR"
"Bellevue","Bellevue","","OR","Oregon","41071","Yamhill","41071","Yamhill","45.1154","-123.3162","","","6.6","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","97128","1840098174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38900","Portland-Vancouver-Hillsboro, OR-WA","TRUE","440","Portland-Vancouver-Salem, OR-WA"
"Mountain Hill","Mountain Hill","","GA","Georgia","13145","Harris","13145","Harris","32.7232","-85.0227","","","20.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","31811","1840050000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17980","Columbus, GA-AL","TRUE","194","Columbus-Auburn-Opelika, GA-AL"
"Wolford","Wolford","","VA","Virginia","51027","Buchanan","51027","Buchanan","37.3646","-81.9912","","","25.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24614","1840118744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Van","Van","","VA","Virginia","51105","Lee","51105","Lee","36.6137","-83.1555","","","4.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","24263","1840115759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28700","Kingsport-Bristol, TN-VA","TRUE","304","Johnson City-Kingsport-Bristol, TN-VA"
"Ferguson","Ferguson","","ID","Idaho","16079","Shoshone","16079","Shoshone","47.5599","-115.9243","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","83873","1840050369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Oasis","Oasis","","MO","Missouri","29113","Lincoln","29113","Lincoln","39.0828","-90.7471","","","32.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","63347","1840076320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41180","St. Louis, MO-IL","TRUE","476","St. Louis-St. Charles-Farmington, MO-IL"
"Elm Bluff","Elm Bluff","","AL","Alabama","01047","Dallas","01047","Dallas","32.1529","-87.0719","","","2.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","36761","1840041093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42820","Selma, AL","FALSE","388","Montgomery-Selma-Alexander City, AL"
"Ellisville","Ellisville","","AL","Alabama","01019","Cherokee","01019","Cherokee","34.0648","-85.6100","","","28.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35960","1840041092","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Woosley","Woosley","","WV","West Virginia","54109","Wyoming","54109","Wyoming","37.5204","-81.5884","","","16.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24801","1840121317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14140","Bluefield, WV-VA","FALSE","",""
"Bruceton","Bruceton","","PA","Pennsylvania","42003","Allegheny","42003","Allegheny","40.3181","-79.9798","","","233.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15236","1840098649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"North Buckfield","North Buckfield","","ME","Maine","23017","Oxford","23017","Oxford","44.3103","-70.4045","","","24.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","04220","1840065152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30340","Lewiston-Auburn, ME","TRUE","438","Portland-Lewiston-South Portland, ME"
"North Bucksport","North Bucksport","","ME","Maine","23009","Hancock","23009","Hancock","44.6612","-68.8134","","","37.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","04416","1840065153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12620","Bangor, ME","TRUE","",""
"Algoa","Algoa","","TX","Texas","48167","Galveston","48167","Galveston","29.4025","-95.1694","","","255.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","77511","1840036158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26420","Houston-The Woodlands-Sugar Land, TX","TRUE","288","Houston-The Woodlands, TX"
"Barium Springs","Barium Springs","","NC","North Carolina","37097","Iredell","37097","Iredell","35.7190","-80.8981","","","39.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28677","1840089400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16740","Charlotte-Concord-Gastonia, NC-SC","TRUE","172","Charlotte-Concord, NC-SC"
"Elbow Lake","Elbow Lake","","MI","Michigan","26129","Ogemaw","26129","Ogemaw","44.2153","-84.0356","","","128.4","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","48756","1840070716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Van Burenville","Van Burenville","","NY","New York","36071","Orange","36071","Orange","41.4987","-74.4277","","","118.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","10940","1840085664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39100","Poughkeepsie-Newburgh-Middletown, NY","TRUE","408","New York-Newark, NY-NJ-CT-PA"
"Van Buren Point","Van Buren Point","","NY","New York","36013","Chautauqua","36013","Chautauqua","42.4489","-79.4184","","","109.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14166","1840085663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27460","Jamestown-Dunkirk-Fredonia, NY","FALSE","",""
"Fitzhugh","Fitzhugh","","MS","Mississippi","28133","Sunflower","28133","Sunflower","33.8884","-90.5087","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","38737","1840074153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26940","Indianola, MS","FALSE","185","Cleveland-Indianola, MS"
"Electron","Electron","","WA","Washington","53053","Pierce","53053","Pierce","46.9926","-122.1943","","","55.9","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","98360","1840120501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42660","Seattle-Tacoma-Bellevue, WA","TRUE","500","Seattle-Tacoma, WA"
"Redtop","Redtop","","MN","Minnesota","27001","Aitkin","27001","Aitkin","46.1761","-93.3975","","","1.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","56342","1840071521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33460","Minneapolis-St. Paul-Bloomington, MN-WI","TRUE","378","Minneapolis-St. Paul, MN-WI"
"Ai","Ai","","AL","Alabama","01029","Cleburne","01029","Cleburne","33.6501","-85.4472","","","17.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36264","1840043542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"East Sweden","East Sweden","","ME","Maine","23017","Oxford","23017","Oxford","44.1445","-70.7806","","","1.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","04040","1840066071","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38860","Portland-South Portland, ME","TRUE","438","Portland-Lewiston-South Portland, ME"
"South Orchard","South Orchard","","AL","Alabama","01097","Mobile","01097","Mobile","30.4649","-88.1506","","","126.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36582","1840042068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33660","Mobile, AL","TRUE","380","Mobile-Daphne-Fairhope, AL"
"Irma","Irma","","KY","Kentucky","21055","Crittenden","21055","Crittenden","37.3881","-88.2478","","","4.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","42064","1840062862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37140","Paducah, KY-IL","FALSE","424","Paducah-Mayfield, KY-IL"
"Abbotts Mill","Abbotts Mill","","ME","Maine","23017","Oxford","23017","Oxford","44.4759","-70.6320","","","6.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","04276","1840065615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Adaline","Adaline","","ME","Maine","23003","Aroostook","23003","Aroostook","46.7620","-68.1239","","","20.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","04786","1840065616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Sugar Grove","Sugar Grove","","IN","Indiana","18061","Harrison","18061","Harrison","38.1178","-85.9111","","","17.2","point","FALSE","FALSE","FALSE","FALSE","America/Kentucky/Louisville","4","47117","1840055709","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31140","Louisville/Jefferson County, KY-IN","TRUE","350","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN"
"Adams","Adams","","ME","Maine","23021","Piscataquis","23021","Piscataquis","45.3276","-68.9006","","","2.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","04463","1840065617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12620","Bangor, ME","TRUE","",""
"Morgan Beach","Morgan Beach","","ME","Maine","23019","Penobscot","23019","Penobscot","45.2706","-68.5550","","","21.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","04493","1840065114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12620","Bangor, ME","TRUE","",""
"Cedarville","Cedarville","","NY","New York","36043","Herkimer","36043","Herkimer","42.9306","-75.1127","","","120.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13357","1840033862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46540","Utica-Rome, NY","TRUE","",""
"Vance","Vance","","MS","Mississippi","28119","Quitman","28119","Quitman","34.0729","-90.3509","","","9.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","38964","1840032459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Van Buren","Van Buren","","MS","Mississippi","28057","Itawamba","28057","Itawamba","34.1918","-88.4114","","","6.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","38858","1840074535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46180","Tupelo, MS","FALSE","539","Tupelo-Corinth, MS"
"Value","Value","","MS","Mississippi","28121","Rankin","28121","Rankin","32.2876","-89.9956","","","344.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","39042","1840032458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27140","Jackson, MS","TRUE","298","Jackson-Vicksburg-Brookhaven, MS"
"Reedville Station","Reedville Station","","IN","Indiana","18059","Hancock","18059","Hancock","39.7062","-85.8191","","","259.5","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","46130","1840055485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26900","Indianapolis-Carmel-Anderson, IN","TRUE","294","Indianapolis-Carmel-Muncie, IN"
"Henderson","Henderson","","IN","Indiana","18139","Rush","18139","Rush","39.6695","-85.5203","","","23.4","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","46173","1840054870","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Reelsville","Reelsville","","IN","Indiana","18133","Putnam","18133","Putnam","39.5575","-86.9670","","","64.0","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","46171","1840055486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26900","Indianapolis-Carmel-Anderson, IN","TRUE","294","Indianapolis-Carmel-Muncie, IN"
"Hemenway","Hemenway","","IN","Indiana","18173","Warrick","18173","Warrick","38.2039","-87.1344","","","9.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","47523","1840054868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21780","Evansville, IN-KY","TRUE","",""
"Jacksville","Jacksville","","PA","Pennsylvania","42019","Butler","42019","Butler","41.0170","-80.1128","","","48.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","16057","1840099848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35260","New Castle, PA","FALSE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Fairfax Acres","Fairfax Acres","","VA","Virginia","51059","Fairfax","51059","Fairfax","38.8718","-77.3183","","","636.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22124","1840117667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Fairfax Forest","Fairfax Forest","","VA","Virginia","51059","Fairfax","51059","Fairfax","38.8612","-77.2516","","","1184.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22031","1840117669","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Maynard","Maynard","","WA","Washington","53031","Jefferson","53031","Jefferson","47.9976","-122.8838","","","15.9","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","98368","1840120585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Fairlee","Fairlee","","VA","Virginia","51059","Fairfax","51059","Fairfax","38.8737","-77.2714","","","6268.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22031","1840117670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Devon","Devon","","KY","Kentucky","21015","Boone","21015","Boone","38.9690","-84.6158","","","250.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41042","1840030429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17140","Cincinnati, OH-KY-IN","TRUE","178","Cincinnati-Wilmington-Maysville, OH-KY-IN"
"Casa Blanca","Casa Blanca","","NM","New Mexico","35006","Cibola","35006","Cibola","35.0456","-107.4714","","","26.7","point","FALSE","FALSE","FALSE","FALSE","America/Denver","4","87007","1840033556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24380","Grants, NM","FALSE","",""
"Carne","Carne","","NM","New Mexico","35029","Luna","35029","Luna","32.2881","-107.5714","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","88030","1840027317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19700","Deming, NM","FALSE","",""
"Prairie View","Prairie View","","AR","Arkansas","05083","Logan","05083","Logan","35.3345","-93.5180","","","41.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","72863","1840001779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40780","Russellville, AR","FALSE","",""
"Owl","Owl","","AZ","Arizona","04027","Yuma","04027","Yuma","32.7220","-113.7921","","","0.5","point","FALSE","FALSE","FALSE","FALSE","America/Phoenix","5","85347","1840023609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49740","Yuma, AZ","TRUE","",""
"Mayfield","Mayfield","","WA","Washington","53041","Lewis","53041","Lewis","46.5087","-122.5693","","","15.2","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","98564","1840120584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16500","Centralia, WA","FALSE","500","Seattle-Tacoma, WA"
"Hollywood","Hollywood","","MN","Minnesota","27019","Carver","27019","Carver","44.9058","-93.9714","","","33.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","55367","1840071443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33460","Minneapolis-St. Paul-Bloomington, MN-WI","TRUE","378","Minneapolis-St. Paul, MN-WI"
"Flippin","Flippin","","KY","Kentucky","21171","Monroe","21171","Monroe","36.7203","-85.8741","","","36.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42167","1840060160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Glen Roy","Glen Roy","","OH","Ohio","39079","Jackson","39079","Jackson","39.1126","-82.5796","","","152.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","45692","1840093681","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27160","Jackson, OH","FALSE","",""
