"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Gillman Bottom","Gillman Bottom","","WV","West Virginia","54045","Logan","54045","Logan","37.7287","-81.7940","","","161.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","25634","1840122444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34350","Mount Gay-Shamrock, WV","FALSE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Dishaw","Dishaw","","NY","New York","36089","St. Lawrence","36089","St. Lawrence","44.8387","-75.0402","","","2.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","13621","1840087040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36300","Ogdensburg-Massena, NY","FALSE","",""
"Starns","Starns","","LA","Louisiana","22063","Livingston","22063","Livingston","30.5616","-90.6590","","","57.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","70744","1840064441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12940","Baton Rouge, LA","TRUE","",""
"Degrasse","Degrasse","","NY","New York","36089","St. Lawrence","36089","St. Lawrence","44.3498","-75.0758","","","27.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13684","1840087038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36300","Ogdensburg-Massena, NY","FALSE","",""
"Conrock","Conrock","","FL","Florida","12053","Hernando","12053","Hernando","28.5544","-82.3415","","","47.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","34601","1840047796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45300","Tampa-St. Petersburg-Clearwater, FL","TRUE","",""
"Alderman","Alderman","","FL","Florida","12053","Hernando","12053","Hernando","28.4906","-82.1651","","","110.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","33523","1840047797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45300","Tampa-St. Petersburg-Clearwater, FL","TRUE","",""
"Spout Springs","Spout Springs","","KY","Kentucky","21065","Estill","21065","Estill","37.8270","-83.9746","","","34.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40336","1840063054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40080","Richmond-Berea, KY","FALSE","336","Lexington-Fayette--Richmond--Frankfort, KY"
"Woodbine","Woodbine","","WV","West Virginia","54067","Nicholas","54067","Nicholas","38.2987","-80.6145","","","0.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","26261","1840121912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Woodrow","Woodrow","","WV","West Virginia","54075","Pocahontas","54075","Pocahontas","38.2812","-80.1584","","","0.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","24954","1840121913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Guaypao","Guaypao","","PR","Puerto Rico","72111","Peñuelas","72111","Peñuelas","18.0139","-66.7318","","","19.7","point","FALSE","FALSE","FALSE","FALSE","America/Puerto_Rico","4","00624","1630126390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49500","Yauco, PR","TRUE","434","Ponce-Yauco-Coamo, PR"
"Flicksville","Flicksville","","PA","Pennsylvania","42095","Northampton","42095","Northampton","40.8443","-75.2016","","","137.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","18013","1840099355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10900","Allentown-Bethlehem-Easton, PA-NJ","TRUE","",""
"Flickerville","Flickerville","","PA","Pennsylvania","42057","Fulton","42057","Fulton","39.8565","-78.2383","","","32.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17267","1840099354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Saint Paul","Saint Paul","","KY","Kentucky","21085","Grayson","21085","Grayson","37.5509","-86.1936","","","24.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","42754","1840060552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21060","Elizabethtown-Fort Knox, KY","TRUE","350","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN"
"Rock City","Rock City","","CA","California","06013","Contra Costa","06013","Contra Costa","37.8496","-121.9355","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","94507","1840129771","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41860","San Francisco-Oakland-Berkeley, CA","TRUE","488","San Jose-San Francisco-Oakland, CA"
"Shelburne Falls","Shelburne Falls","","VT","Vermont","50007","Chittenden","50007","Chittenden","44.3706","-73.2154","","","128.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","05482","1840114997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15540","Burlington-South Burlington, VT","TRUE","162","Burlington-South Burlington-Barre, VT"
"Shawville","Shawville","","VT","Vermont","50011","Franklin","50011","Franklin","44.9198","-72.9657","","","77.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","05457","1840114994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15540","Burlington-South Burlington, VT","TRUE","162","Burlington-South Burlington-Barre, VT"
"Sheddsville","Sheddsville","","VT","Vermont","50027","Windsor","50027","Windsor","43.4892","-72.4968","","","16.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","05037","1840114995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30100","Lebanon, NH-VT","FALSE","",""
"Schley","Schley","","KY","Kentucky","21141","Logan","21141","Logan","36.6862","-86.9200","","","12.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42202","1840060559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14540","Bowling Green, KY","TRUE","150","Bowling Green-Glasgow, KY"
"Schochoh","Schochoh","","KY","Kentucky","21141","Logan","21141","Logan","36.7228","-86.7911","","","11.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42276","1840060560","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14540","Bowling Green, KY","TRUE","150","Bowling Green-Glasgow, KY"
"Allendale","Allendale","","WY","Wyoming","56025","Natrona","56025","Natrona","42.8147","-106.3106","","","46.6","point","FALSE","FALSE","FALSE","FALSE","America/Denver","4","82601","1840038314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16220","Casper, WY","TRUE","",""
"Wedgewood Hills","Wedgewood Hills","","TN","Tennessee","47093","Knox","47093","Knox","35.9037","-84.0810","","","1033.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37922","1840109183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28940","Knoxville, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"Cottonwood","Cottonwood","","CO","Colorado","08035","Douglas","08035","Douglas","39.5589","-104.8068","","","3761.5","point","FALSE","FALSE","FALSE","FALSE","America/Denver","2","80134","1840150083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19740","Denver-Aurora-Lakewood, CO","TRUE","216","Denver-Aurora, CO"
"Grappes Bluff","Grappes Bluff","","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","31.9157","-93.2043","","","1.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","71411","1840064329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35060","Natchitoches, LA","FALSE","",""
"Kirby","Kirby","","MS","Mississippi","28037","Franklin","28037","Franklin","31.5116","-90.9809","","","20.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","39661","1840032530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Aponi-vi","Aponi-vi","","AZ","Arizona","04017","Navajo","04017","Navajo","35.8814","-110.7140","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Phoenix","5","86030","1840038641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43320","Show Low, AZ","FALSE","",""
"Chapel Hill","Chapel Hill","","OH","Ohio","39127","Perry","39127","Perry","39.6237","-82.0535","","","1.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","43730","1840094723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18140","Columbus, OH","TRUE","198","Columbus-Marion-Zanesville, OH"
"Creston","Creston","","WY","Wyoming","56037","Sweetwater","56037","Sweetwater","41.7038","-107.7567","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","82301","1840033856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40540","Rock Springs, WY","FALSE","",""
"Millbrook","Millbrook","","VT","Vermont","50027","Windsor","50027","Windsor","43.7245","-72.4562","","","9.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","05053","1840115144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30100","Lebanon, NH-VT","FALSE","",""
"Leon","Leon","","CO","Colorado","08037","Eagle","08037","Eagle","39.3847","-107.0992","","","94.3","point","FALSE","FALSE","FALSE","FALSE","America/Denver","4","81621","1840043621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20780","Edwards, CO","FALSE","233","Edwards-Glenwood Springs, CO"
"Boynton","Boynton","","PA","Pennsylvania","42111","Somerset","42111","Somerset","39.7667","-79.0667","","","56.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15532","1840098589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43740","Somerset, PA","FALSE","306","Johnstown-Somerset, PA"
"Beebe Plain","Beebe Plain","","VT","Vermont","50019","Orleans","50019","Orleans","45.0053","-72.1407","","","155.2","point","FALSE","FALSE","FALSE","FALSE","America/Montreal","4","05855","1840114688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Tomlinson","Tomlinson","","IL","Illinois","17019","Champaign","17019","Champaign","40.3189","-88.2331","","","11.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","61866","1840052595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16580","Champaign-Urbana, IL","TRUE","",""
"Sand Springs","Sand Springs","","MT","Montana","30033","Garfield","30033","Garfield","47.1008","-107.4856","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","59077","1840026941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Timothy","Timothy","","IL","Illinois","17035","Cumberland","17035","Cumberland","39.3031","-88.1295","","","9.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","62428","1840052589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16660","Charleston-Mattoon, IL","FALSE","",""
"Tice","Tice","","IL","Illinois","17129","Menard","17129","Menard","39.9853","-89.7948","","","17.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","62675","1840052587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44100","Springfield, IL","TRUE","522","Springfield-Jacksonville-Lincoln, IL"
"Tison","Tison","","IL","Illinois","17165","Saline","17165","Saline","37.8898","-88.5145","","","3.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","62930","1840052592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Croft","Croft","","SC","South Carolina","45003","Aiken","45003","Aiken","33.6224","-81.7009","","","43.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29805","1840106527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12260","Augusta-Richmond County, GA-SC","TRUE","",""
"Delemar Crossroads","Delemar Crossroads","","SC","South Carolina","45035","Dorchester","45035","Dorchester","32.8463","-80.2843","","","27.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29470","1840106528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16700","Charleston-North Charleston, SC","TRUE","",""
"Dixiana","Dixiana","","SC","South Carolina","45063","Lexington","45063","Lexington","33.9193","-81.0593","","","42.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29172","1840106530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17900","Columbia, SC","TRUE","192","Columbia-Orangeburg-Newberry, SC"
"Dyson","Dyson","","SC","South Carolina","45047","Greenwood","45047","Greenwood","34.1618","-81.9323","","","10.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29666","1840106531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24940","Greenwood, SC","FALSE","273","Greenville-Spartanburg-Anderson, SC"
"Eulonia","Eulonia","","SC","South Carolina","45067","Marion","45067","Marion","33.9866","-79.3834","","","0.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","29546","1840106532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22500","Florence, SC","TRUE","",""
"Evans Mill","Evans Mill","","SC","South Carolina","45025","Chesterfield","45025","Chesterfield","34.7268","-80.3501","","","32.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29728","1840106533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16740","Charlotte-Concord-Gastonia, NC-SC","TRUE","172","Charlotte-Concord, NC-SC"
"Ogden Center","Ogden Center","","MI","Michigan","26091","Lenawee","26091","Lenawee","41.7720","-83.9597","","","44.7","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49228","1840071095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10300","Adrian, MI","FALSE","220","Detroit-Warren-Ann Arbor, MI"
"Ogden","Ogden","","MI","Michigan","26091","Lenawee","26091","Lenawee","41.8178","-83.9799","","","11.4","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49228","1840071094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10300","Adrian, MI","FALSE","220","Detroit-Warren-Ann Arbor, MI"
"Odgers Location","Odgers Location","","MI","Michigan","26071","Iron","26071","Iron","46.0975","-88.3490","","","267.7","point","FALSE","FALSE","FALSE","FALSE","America/Menominee","4","49920","1840071093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27020","Iron Mountain, MI-WI","FALSE","361","Marinette-Iron Mountain, WI-MI"
"Filion","Filion","","MI","Michigan","26063","Huron","26063","Huron","43.8956","-83.0036","","","61.3","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","48432","1840070742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
