"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Rig","Rig","","WV","West Virginia","54031","Hardy","54031","Hardy","39.0390","-79.0456","","","44.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26836","1840123053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Rift","Rift","","WV","West Virginia","54047","McDowell","54047","McDowell","37.2848","-81.6718","","","25.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24892","1840123052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14140","Bluefield, WV-VA","FALSE","",""
"Mariaville","Mariaville","","NE","Nebraska","31149","Rock","31149","Rock","42.7753","-99.3354","","","0.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","68759","1840078531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Marion","Marion","","NE","Nebraska","31145","Red Willow","31145","Red Willow","40.0158","-100.4804","","","3.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","69026","1840033159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Magnolia","Magnolia","","AL","Alabama","01091","Marengo","01091","Marengo","32.1357","-87.6681","","","4.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","36769","1840041982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Montrose","Montrose","","NC","North Carolina","37093","Hoke","37093","Hoke","35.0427","-79.3356","","","33.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28376","1840090211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22180","Fayetteville, NC","TRUE","246","Fayetteville-Sanford-Lumberton, NC"
"Monterey Park","Monterey Park","","NC","North Carolina","37071","Gaston","37071","Gaston","35.2971","-81.1429","","","658.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28054","1840090210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16740","Charlotte-Concord-Gastonia, NC-SC","TRUE","172","Charlotte-Concord, NC-SC"
"Monroetown","Monroetown","","NC","North Carolina","37125","Moore","37125","Moore","35.2188","-79.4450","","","493.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28374","1840090209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38240","Pinehurst-Southern Pines, NC","FALSE","246","Fayetteville-Sanford-Lumberton, NC"
"Monbo","Monbo","","NC","North Carolina","37035","Catawba","37035","Catawba","35.6643","-80.9784","","","84.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28609","1840090206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16740","Charlotte-Concord-Gastonia, NC-SC","TRUE","172","Charlotte-Concord, NC-SC"
"New Market","New Market","","KY","Kentucky","21155","Marion","21155","Marion","37.5017","-85.3108","","","14.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40033","1840060414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Money Island Beach","Money Island Beach","","NC","North Carolina","37031","Carteret","37031","Carteret","34.6971","-76.7210","","","648.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28512","1840090207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33980","Morehead City, NC","FALSE","404","New Bern-Morehead City, NC"
"Kenaston","Kenaston","","ND","North Dakota","38101","Ward","38101","Ward","48.6186","-102.1127","","","5.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","58746","1840091129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33500","Minot, ND","FALSE","",""
"Kelso","Kelso","","ND","North Dakota","38097","Traill","38097","Traill","47.3230","-97.0295","","","8.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","58045","1840091127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Overbrook","Overbrook","","AL","Alabama","01121","Talladega","01121","Talladega","33.1218","-86.1983","","","22.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35150","1840027626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45180","Talladega-Sylacauga, AL","FALSE","142","Birmingham-Hoover-Talladega, AL"
"El Curuco","El Curuco","","NM","New Mexico","35039","Rio Arriba","35039","Rio Arriba","36.2070","-106.3231","","","139.6","point","FALSE","FALSE","FALSE","FALSE","America/Denver","4","87510","1840082534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21580","Española, NM","FALSE","106","Albuquerque-Santa Fe-Las Vegas, NM"
"Major","Major","","KY","Kentucky","21189","Owsley","21189","Owsley","37.4140","-83.6985","","","21.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41314","1840062910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Maloney","Maloney","","KY","Kentucky","21129","Lee","21129","Lee","37.5826","-83.6746","","","15.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41311","1840062911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Greble","Greble","","PA","Pennsylvania","42075","Lebanon","42075","Lebanon","40.4306","-76.3544","","","87.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17067","1840099556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30140","Lebanon, PA","TRUE","276","Harrisburg-York-Lebanon, PA"
"Paragon","Paragon","","MT","Montana","30017","Custer","30017","Custer","46.3653","-106.0033","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","59301","1840078069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Greater Point Marion","Greater Point Marion","","PA","Pennsylvania","42051","Fayette","42051","Fayette","39.7501","-79.8992","","","101.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15474","1840099555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Whispering Hills","Whispering Hills","","TN","Tennessee","47093","Knox","47093","Knox","36.0567","-83.9949","","","543.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37849","1840109205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28940","Knoxville, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"Moffetts Hot Springs","Moffetts Hot Springs","","WA","Washington","53059","Skamania","53059","Skamania","45.6551","-121.9579","","","82.6","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","98639","1840119583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38900","Portland-Vancouver-Hillsboro, OR-WA","TRUE","440","Portland-Vancouver-Salem, OR-WA"
"Eastgate","Eastgate","","IN","Indiana","18059","Hancock","18059","Hancock","39.9309","-85.8297","","","147.7","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","46040","1840054624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26900","Indianapolis-Carmel-Anderson, IN","TRUE","294","Indianapolis-Carmel-Muncie, IN"
"Eastwitch","Eastwitch","","IN","Indiana","18157","Tippecanoe","18157","Tippecanoe","40.4270","-86.8500","","","1924.2","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","47905","1840054625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29200","Lafayette-West Lafayette, IN","TRUE","320","Lafayette-West Lafayette-Frankfort, IN"
"Mecca","Mecca","","TN","Tennessee","47107","McMinn","47107","McMinn","35.3542","-84.4210","","","12.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37329","1840112428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11940","Athens, TN","FALSE","174","Chattanooga-Cleveland-Dalton, TN-GA"
"Guinea","Guinea","","AL","Alabama","01065","Hale","01065","Hale","32.9437","-87.6511","","","14.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35474","1840042540","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46220","Tuscaloosa, AL","TRUE","",""
"Guerryton","Guerryton","","AL","Alabama","01011","Bullock","01011","Bullock","32.2210","-85.5013","","","0.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","36860","1840042539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Black Bear","Black Bear","","OK","Oklahoma","40103","Noble","40103","Noble","36.3406","-97.2198","","","1.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","73077","1840096605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Griffen Mill","Griffen Mill","","AL","Alabama","01081","Lee","01081","Lee","32.5260","-85.2663","","","98.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36804","1840042537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12220","Auburn-Opelika, AL","TRUE","194","Columbus-Auburn-Opelika, GA-AL"
"Greenfield","Greenfield","","AL","Alabama","01089","Madison","01089","Madison","34.8279","-86.4122","","","65.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35748","1840042536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26620","Huntsville, AL","TRUE","290","Huntsville-Decatur, AL"
"Grayton","Grayton","","AL","Alabama","01015","Calhoun","01015","Calhoun","33.8001","-85.9672","","","30.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36271","1840042535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11500","Anniston-Oxford, AL","TRUE","",""
"Blanton","Blanton","","OK","Oklahoma","40047","Garfield","40047","Garfield","36.4278","-97.9270","","","397.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","73703","1840096609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21420","Enid, OK","TRUE","",""
"Grassy","Grassy","","AL","Alabama","01077","Lauderdale","01077","Lauderdale","34.9715","-87.2997","","","12.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35648","1840147798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22520","Florence-Muscle Shoals, AL","TRUE","",""
"Boatman","Boatman","","OK","Oklahoma","40097","Mayes","40097","Mayes","36.2584","-95.1844","","","57.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","74361","1840034512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Boehler","Boehler","","OK","Oklahoma","40005","Atoka","40005","Atoka","34.1709","-95.8836","","","2.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","74727","1840096611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Gulf Highlands","Gulf Highlands","","AL","Alabama","01003","Baldwin","01003","Baldwin","30.2313","-87.8797","","","18.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36542","1840042542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19300","Daphne-Fairhope-Foley, AL","TRUE","380","Mobile-Daphne-Fairhope, AL"
"Guinn Cross Roads","Guinn Cross Roads","","AL","Alabama","01059","Franklin","01059","Franklin","34.4868","-87.9242","","","9.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","35653","1840042541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Yoakum","Yoakum","","OR","Oregon","41059","Umatilla","41059","Umatilla","45.6726","-119.0444","","","7.4","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","97826","1840097883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25840","Hermiston-Pendleton, OR","FALSE","",""
"Yoder","Yoder","","OR","Oregon","41005","Clackamas","41005","Clackamas","45.1382","-122.6818","","","26.3","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","97013","1840097884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41420","Salem, OR","TRUE","440","Portland-Vancouver-Salem, OR-WA"
"Afton","Afton","","WV","West Virginia","54077","Preston","54077","Preston","39.5359","-79.5387","","","6.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","26519","1840121324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34060","Morgantown, WV","TRUE","390","Morgantown-Fairmont, WV"
"Alexander","Alexander","","WV","West Virginia","54097","Upshur","54097","Upshur","38.7829","-80.2226","","","1.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","26218","1840038190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21180","Elkins, WV","FALSE","",""
"Woodside Park","Woodside Park","","IN","Indiana","18023","Clinton","18023","Clinton","40.2906","-86.5269","","","1459.1","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","46041","1840055921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23140","Frankfort, IN","FALSE","320","Lafayette-West Lafayette-Frankfort, IN"
"Hurricane","Hurricane","","MO","Missouri","29017","Bollinger","29017","Bollinger","37.4162","-90.0121","","","2.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","63764","1840077276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16020","Cape Girardeau, MO-IL","TRUE","164","Cape Girardeau-Sikeston, MO-IL"
"Bucks Lodge","Bucks Lodge","","CA","California","06063","Plumas","06063","Plumas","39.8754","-121.1747","","","0.4","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","95956","1840046472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17020","Chico, CA","TRUE","",""
"Waverly","Waverly","","NC","North Carolina","37115","Madison","37115","Madison","35.8596","-82.4499","","","15.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28754","1840090801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11700","Asheville, NC","TRUE","120","Asheville-Marion-Brevard, NC"
"Wayah Depot","Wayah Depot","","NC","North Carolina","37113","Macon","37113","Macon","35.1648","-83.5118","","","9.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","28734","1840090802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19000","Cullowhee, NC","FALSE","",""
"Chastang","Chastang","","AL","Alabama","01097","Mobile","01097","Mobile","31.0377","-88.0233","","","2.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","36560","1840023717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33660","Mobile, AL","TRUE","380","Mobile-Daphne-Fairhope, AL"
"Watts Crossroads","Watts Crossroads","","NC","North Carolina","37025","Cabarrus","37025","Cabarrus","35.4718","-80.4531","","","47.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28138","1840090799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16740","Charlotte-Concord-Gastonia, NC-SC","TRUE","172","Charlotte-Concord, NC-SC"
"Burning Tree Ranch","Burning Tree Ranch","","CO","Colorado","08035","Douglas","08035","Douglas","39.3959","-104.7285","","","153.4","point","FALSE","FALSE","FALSE","FALSE","America/Denver","3","80116","1840137831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19740","Denver-Aurora-Lakewood, CO","TRUE","216","Denver-Aurora, CO"
"Cull","Cull","","KY","Kentucky","21187","Owen","21187","Owen","38.5723","-84.9083","","","13.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40359","1840061118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31140","Louisville/Jefferson County, KY-IN","TRUE","350","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN"
"Cullen","Cullen","","KY","Kentucky","21225","Union","21225","Union","37.5895","-87.8781","","","9.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","42437","1840061119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Culver","Culver","","KY","Kentucky","21063","Elliott","21063","Elliott","38.0840","-82.9910","","","22.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41171","1840061120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26580","Huntington-Ashland, WV-KY-OH","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Culvertown","Culvertown","","KY","Kentucky","21179","Nelson","21179","Nelson","37.7101","-85.5339","","","71.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40051","1840061121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12680","Bardstown, KY","FALSE","350","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN"
"Cumberland Shores","Cumberland Shores","","KY","Kentucky","21221","Trigg","21221","Trigg","36.7523","-87.9478","","","23.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42211","1840061122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17300","Clarksville, TN-KY","TRUE","",""
"Cumminsville","Cumminsville","","KY","Kentucky","21023","Bracken","21023","Bracken","38.7181","-84.1049","","","18.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41004","1840061123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17140","Cincinnati, OH-KY-IN","TRUE","178","Cincinnati-Wilmington-Maysville, OH-KY-IN"
"Cundiff","Cundiff","","KY","Kentucky","21001","Adair","21001","Adair","36.9448","-85.2544","","","16.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42728","1840030652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Cupio","Cupio","","KY","Kentucky","21029","Bullitt","21029","Bullitt","38.0062","-85.8783","","","39.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40177","1840061124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31140","Louisville/Jefferson County, KY-IN","TRUE","350","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN"
