"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Templeman","Templeman","","VA","Virginia","51193","Westmoreland","51193","Westmoreland","38.0707","-76.7750","","","21.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22520","1840118441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15680","California-Lexington Park, MD","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Tenso","Tenso","","VA","Virginia","51051","Dickenson","51051","Dickenson","37.1576","-82.3310","","","36.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24226","1840118442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13720","Big Stone Gap, VA","FALSE","",""
"The Oaks","The Oaks","","VA","Virginia","51001","Accomack","51001","Accomack","37.8940","-75.5108","","","78.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","23303","1840118444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Kumukumu","Kumukumu","","HI","Hawaii","15007","Kauai","15007","Kauai","22.1023","-159.3057","","","241.4","point","FALSE","FALSE","FALSE","FALSE","Pacific/Honolulu","4","96751","1840050147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28180","Kapaa, HI","FALSE","",""
"Paradise","Paradise","","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","62.4156","-160.0492","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Anchorage","5","99557","1840009381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Seloc","Seloc","","SC","South Carolina","45027","Clarendon","45027","Clarendon","33.8813","-80.0084","","","340.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29162","1840107139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44940","Sumter, SC","TRUE","",""
"Seivern","Seivern","","SC","South Carolina","45003","Aiken","45003","Aiken","33.7151","-81.4098","","","46.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29164","1840107140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12260","Augusta-Richmond County, GA-SC","TRUE","",""
"Sharon Park","Sharon Park","","SC","South Carolina","45045","Greenville","45045","Greenville","34.9021","-82.4504","","","1026.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29617","1840107141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24860","Greenville-Anderson, SC","TRUE","273","Greenville-Spartanburg-Anderson, SC"
"Chinnabee","Chinnabee","","AL","Alabama","01121","Talladega","01121","Talladega","33.4629","-85.9669","","","10.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36268","1840043336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45180","Talladega-Sylacauga, AL","FALSE","142","Birmingham-Hoover-Talladega, AL"
"Shaw Heights","Shaw Heights","","SC","South Carolina","45085","Sumter","45085","Sumter","33.9846","-80.4826","","","619.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","29152","1840107144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44940","Sumter, SC","TRUE","",""
"Habberton","Habberton","","AR","Arkansas","05143","Washington","05143","Washington","36.1151","-94.0516","","","20.7","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","72764","1840040449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22220","Fayetteville-Springdale-Rogers, AR","TRUE","",""
"Roundup","Roundup","","TX","Texas","48219","Hockley","48219","Hockley","33.7623","-102.0971","","","2.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","79313","1840036565","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30220","Levelland, TX","FALSE","352","Lubbock-Plainview-Levelland, TX"
"Prairie Creek","Prairie Creek","","TN","Tennessee","47065","Hamilton","47065","Hamilton","35.1953","-85.1372","","","590.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37379","1840110420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16860","Chattanooga, TN-GA","TRUE","174","Chattanooga-Cleveland-Dalton, TN-GA"
"Prairie Peninsula","Prairie Peninsula","","TN","Tennessee","47065","Hamilton","47065","Hamilton","35.1931","-85.1475","","","338.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37343","1840110421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16860","Chattanooga, TN-GA","TRUE","174","Chattanooga-Cleveland-Dalton, TN-GA"
"Melby","Melby","","MN","Minnesota","27041","Douglas","27041","Douglas","46.0638","-95.7359","","","7.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","56326","1840031853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10820","Alexandria, MN","FALSE","",""
"Hansonville","Hansonville","","VA","Virginia","51167","Russell","51167","Russell","36.8240","-82.1462","","","18.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24266","1840118084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28700","Kingsport-Bristol, TN-VA","TRUE","304","Johnson City-Kingsport-Bristol, TN-VA"
"Harman","Harman","","VA","Virginia","51027","Buchanan","51027","Buchanan","37.2932","-82.2021","","","23.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24614","1840148563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Prairie Plains","Prairie Plains","","TN","Tennessee","47031","Coffee","47031","Coffee","35.3437","-85.9661","","","11.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37342","1840110422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46100","Tullahoma-Manchester, TN","FALSE","",""
"Cooksville","Cooksville","","NC","North Carolina","37035","Catawba","37035","Catawba","35.5932","-81.4759","","","35.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28168","1840088206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25860","Hickory-Lenoir-Morganton, NC","TRUE","",""
"Barberville","Barberville","","RI","Rhode Island","44009","Washington","44009","Washington","41.5393","-71.6987","","","127.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","02832","1840106060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39300","Providence-Warwick, RI-MA","TRUE","148","Boston-Worcester-Providence, MA-RI-NH-CT"
"Carson Hot Springs","Carson Hot Springs","","NV","Nevada","32510","Carson City","32510","Carson City","39.1938","-119.7527","","","92.6","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","89706","1840079434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16180","Carson City, NV","TRUE","456","Reno-Carson City-Fernley, NV"
"Wentworth","Wentworth","","TX","Texas","48467","Van Zandt","48467","Van Zandt","32.5732","-95.8058","","","24.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","75103","1840113428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Bethlehem Center","Bethlehem Center","","NY","New York","36001","Albany","36001","Albany","42.6020","-73.7915","","","280.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","12077","1840083035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10580","Albany-Schenectady-Troy, NY","TRUE","104","Albany-Schenectady, NY"
"Bethel Grove","Bethel Grove","","NY","New York","36109","Tompkins","36109","Tompkins","42.4054","-76.4294","","","112.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14850","1840083034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27060","Ithaca, NY","TRUE","296","Ithaca-Cortland, NY"
"Glen Alice","Glen Alice","","TN","Tennessee","47145","Roane","47145","Roane","35.8059","-84.7405","","","76.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37854","1840109753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28940","Knoxville, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"Glass","Glass","","TN","Tennessee","47131","Obion","47131","Obion","36.2648","-89.2537","","","20.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","38240","1840109752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46460","Union City, TN","FALSE","362","Martin-Union City, TN"
"Mineral","Mineral","","NV","Nevada","32011","Eureka","32011","Eureka","40.1735","-116.1867","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89822","1840079323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21220","Elko, NV","FALSE","",""
"Callaway","Callaway","","KY","Kentucky","21013","Bell","21013","Bell","36.7834","-83.5632","","","59.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40977","1840060000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33180","Middlesborough, KY","FALSE","",""
"Miriam","Miriam","","NV","Nevada","32001","Churchill","32001","Churchill","39.9585","-118.6879","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89406","1840079324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21980","Fallon, NV","FALSE","",""
"Midway","Midway","","NV","Nevada","32021","Mineral","32021","Mineral","38.7235","-118.3012","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89409","1840079321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Middlegate","Middlegate","","NV","Nevada","32001","Churchill","32001","Churchill","39.2877","-118.0265","","","3.4","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89406","1840079320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21980","Fallon, NV","FALSE","",""
"Millers","Millers","","NV","Nevada","32009","Esmeralda","32009","Esmeralda","38.1366","-117.4576","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89049","1840079322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37220","Pahrump, NV","FALSE","332","Las Vegas-Henderson, NV"
"Foxtown","Foxtown","","PA","Pennsylvania","42129","Westmoreland","42129","Westmoreland","40.2253","-79.5859","","","803.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15639","1840099393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Montezuma Wells","Montezuma Wells","","NV","Nevada","32009","Esmeralda","32009","Esmeralda","38.1719","-117.4165","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89049","1840079327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37220","Pahrump, NV","FALSE","332","Las Vegas-Henderson, NV"
"Montezuma","Montezuma","","NV","Nevada","32009","Esmeralda","32009","Esmeralda","37.7038","-117.3690","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","89013","1840079326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37220","Pahrump, NV","FALSE","332","Las Vegas-Henderson, NV"
"Liberty Road","Liberty Road","","KY","Kentucky","21175","Morgan","21175","Morgan","37.9056","-83.2927","","","17.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41472","1840062891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26580","Huntington-Ashland, WV-KY-OH","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Mauck","Mauck","","VA","Virginia","51139","Page","51139","Page","38.5604","-78.4464","","","43.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22851","1840119544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Custer","Custer","","MO","Missouri","29065","Dent","29065","Dent","37.5364","-91.5196","","","4.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","65501","1840075654","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Lorena","Lorena","","KS","Kansas","20015","Butler","20015","Butler","37.6939","-97.0839","","","10.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","67002","1840059592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48620","Wichita, KS","TRUE","556","Wichita-Winfield, KS"
