"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Brown Mills","Brown Mills","","PA","Pennsylvania","42055","Franklin","42055","Franklin","39.8298","-77.7017","","","144.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17202","1840102524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16540","Chambersburg-Waynesboro, PA","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Brownbacks","Brownbacks","","PA","Pennsylvania","42029","Chester","42029","Chester","40.1748","-75.6182","","","129.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","19475","1840102525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","TRUE","428","Philadelphia-Reading-Camden, PA-NJ-DE-MD"
"Broughton Hollow","Broughton Hollow","","PA","Pennsylvania","42117","Tioga","42117","Tioga","41.6690","-77.3116","","","47.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","16901","1840102523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Brookland","Brookland","","PA","Pennsylvania","42105","Potter","42105","Potter","41.8290","-77.7975","","","12.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","16948","1840102521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Honey Hill","Honey Hill","","NC","North Carolina","37047","Columbus","37047","Columbus","34.2754","-78.6331","","","12.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28442","1840089032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","TRUE","396","Myrtle Beach-Conway, SC-NC"
"Awin","Awin","","AL","Alabama","01131","Wilcox","01131","Wilcox","31.8379","-86.9489","","","10.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36768","1840040794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Brownlee","Brownlee","","PA","Pennsylvania","42117","Tioga","42117","Tioga","41.6679","-77.2569","","","1.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","16901","1840102526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Inez","Inez","","NC","North Carolina","37185","Warren","37185","Warren","36.2721","-78.0917","","","5.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","27589","1840089038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Weed","Weed","","MT","Montana","30049","Lewis and Clark","30049","Lewis and Clark","46.6488","-112.2550","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","59602","1840078387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25740","Helena, MT","FALSE","",""
"Leigh","Leigh","","TX","Texas","48203","Harrison","48203","Harrison","32.6046","-94.1316","","","17.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","75661","1840036266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30980","Longview, TX","TRUE","",""
"Desdemona","Desdemona","","TX","Texas","48133","Eastland","48133","Eastland","32.2704","-98.5503","","","71.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","76445","1840036217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44500","Stephenville, TX","FALSE","",""
"Chalybeate Springs","Chalybeate Springs","","GA","Georgia","13199","Meriwether","13199","Meriwether","32.8568","-84.5802","","","98.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","31816","1840029388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17980","Columbus, GA-AL","TRUE","194","Columbus-Auburn-Opelika, GA-AL"
"Wayside","Wayside","","WV","West Virginia","54063","Monroe","54063","Monroe","37.5921","-80.6887","","","6.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","24985","1840121298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Edna","Edna","","AR","Arkansas","05071","Johnson","05071","Johnson","35.5548","-93.6321","","","12.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","72830","1840040106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40780","Russellville, AR","FALSE","",""
"Fivemile","Fivemile","","OH","Ohio","39015","Brown","39015","Brown","39.1056","-83.9313","","","145.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","45154","1840093314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17140","Cincinnati, OH-KY-IN","TRUE","178","Cincinnati-Wilmington-Maysville, OH-KY-IN"
"Dunns Rock","Dunns Rock","","NC","North Carolina","37175","Transylvania","37175","Transylvania","35.1743","-82.7440","","","44.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","28712","1840089725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14820","Brevard, NC","FALSE","120","Asheville-Marion-Brevard, NC"
"Alamito","Alamito","","NM","New Mexico","35033","Mora","35033","Mora","35.8225","-104.4375","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","87752","1840082180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29780","Las Vegas, NM","FALSE","106","Albuquerque-Santa Fe-Las Vegas, NM"
"Crescent Heights","Crescent Heights","","PA","Pennsylvania","42125","Washington","42125","Washington","40.0554","-79.9373","","","159.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15427","1840101908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Cuba Mills","Cuba Mills","","PA","Pennsylvania","42067","Juniata","42067","Juniata","40.5906","-77.4067","","","178.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17059","1840101910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30380","Lewistown, PA","FALSE","",""
"Sardis Springs","Sardis Springs","","AL","Alabama","01083","Limestone","01083","Limestone","34.8365","-86.8853","","","55.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35613","1840042059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26620","Huntsville, AL","TRUE","290","Huntsville-Decatur, AL"
"Dulzura","Dulzura","","CA","California","06073","San Diego","06073","San Diego","32.6442","-116.7814","","","10.7","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","4","91917","1840046502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41740","San Diego-Chula Vista-Carlsbad, CA","TRUE","",""
"Scant City","Scant City","","AL","Alabama","01095","Marshall","01095","Marshall","34.3623","-86.4236","","","184.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","35976","1840042060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10700","Albertville, AL","FALSE","",""
"Green Ridge Park","Green Ridge Park","","MA","Massachusetts","25003","Berkshire","25003","Berkshire","42.4518","-73.1879","","","737.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","01226","1840068627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38340","Pittsfield, MA","TRUE","",""
"Harrisville","Harrisville","","VA","Virginia","51171","Shenandoah","51171","Shenandoah","38.9509","-78.4617","","","46.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22644","1840119082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Hartwood","Hartwood","","VA","Virginia","51179","Stafford","51179","Stafford","38.4023","-77.5653","","","58.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","22406","1840119083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Harwoods Mill","Harwoods Mill","","VA","Virginia","51199","York","51199","York","37.1382","-76.4502","","","561.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","23692","1840119084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","TRUE","545","Virginia Beach-Norfolk, VA-NC"
"Haskell","Haskell","","VA","Virginia","51191","Washington","51191","Washington","36.6479","-82.1924","","","59.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24202","1840119085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28700","Kingsport-Bristol, TN-VA","TRUE","304","Johnson City-Kingsport-Bristol, TN-VA"
"Hatchers","Hatchers","","VA","Virginia","51145","Powhatan","51145","Powhatan","37.5804","-78.0514","","","30.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","23139","1840119086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40060","Richmond, VA","TRUE","",""
"Hawlin","Hawlin","","VA","Virginia","51157","Rappahannock","51157","Rappahannock","38.5957","-78.2081","","","4.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","22749","1840119087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Marshall Ford","Marshall Ford","","TX","Texas","48453","Travis","48453","Travis","30.3919","-97.8886","","","386.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","78732","1840112749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12420","Austin-Round Rock-Georgetown, TX","TRUE","",""
"Charbonneau","Charbonneau","","ND","North Dakota","38053","McKenzie","38053","McKenzie","47.8534","-103.7633","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","58831","1840091394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Shantytown","Shantytown","","WI","Wisconsin","55073","Marathon","55073","Marathon","44.6877","-89.4240","","","28.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","54473","1840124532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48140","Wausau-Weston, WI","TRUE","554","Wausau-Stevens Point-Wisconsin Rapids, WI"
"Fountain Green Heights","Fountain Green Heights","","MD","Maryland","24025","Harford","24025","Harford","39.5423","-76.3197","","","1864.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","21015","1840131536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12580","Baltimore-Columbia-Towson, MD","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Somerset Center","Somerset Center","","MI","Michigan","26059","Hillsdale","26059","Hillsdale","42.0512","-84.4136","","","156.3","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49233","1840071284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25880","Hillsdale, MI","FALSE","",""
"Somerset","Somerset","","MI","Michigan","26059","Hillsdale","26059","Hillsdale","42.0484","-84.3766","","","47.2","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49233","1840071283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25880","Hillsdale, MI","FALSE","",""
"Sylvan Dell","Sylvan Dell","","PA","Pennsylvania","42081","Lycoming","42081","Lycoming","41.2306","-76.9408","","","51.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","17702","1840101443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48700","Williamsport, PA","TRUE","558","Williamsport-Lock Haven, PA"
"Sylvan","Sylvan","","PA","Pennsylvania","42055","Franklin","42055","Franklin","39.7534","-78.0217","","","5.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","17236","1840101442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16540","Chambersburg-Waynesboro, PA","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Sygan Hill","Sygan Hill","","PA","Pennsylvania","42003","Allegheny","42003","Allegheny","40.3562","-80.1348","","","373.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","15017","1840101441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38300","Pittsburgh, PA","TRUE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Pond Gap","Pond Gap","","WV","West Virginia","54039","Kanawha","54039","Kanawha","38.2782","-81.2787","","","58.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","25160","1840121170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16620","Charleston, WV","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Lincolnville","Lincolnville","","IN","Indiana","18169","Wabash","18169","Wabash","40.7545","-85.6778","","","59.3","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Indianapolis","4","46992","1840055063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47340","Wabash, IN","FALSE","",""
"Tucker Terrace","Tucker Terrace","","NY","New York","36089","St. Lawrence","36089","St. Lawrence","44.9487","-74.9733","","","95.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13662","1840087130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36300","Ogdensburg-Massena, NY","FALSE","",""
"Cardiff","Cardiff","","NY","New York","36067","Onondaga","36067","Onondaga","42.8898","-76.1433","","","81.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13084","1840083197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45060","Syracuse, NY","TRUE","532","Syracuse-Auburn, NY"
"Cedarville","Cedarville","","WV","West Virginia","54021","Gilmer","54021","Gilmer","38.8423","-80.8193","","","41.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26611","1840120839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16620","Charleston, WV","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Kendal Green","Kendal Green","","MA","Massachusetts","25017","Middlesex","25017","Middlesex","42.3798","-71.2817","","","340.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","02493","1840069253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14460","Boston-Cambridge-Newton, MA-NH","TRUE","148","Boston-Worcester-Providence, MA-RI-NH-CT"
"Kenwood","Kenwood","","MA","Massachusetts","25017","Middlesex","25017","Middlesex","42.6612","-71.2634","","","974.2","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","01826","1840069254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14460","Boston-Cambridge-Newton, MA-NH","TRUE","148","Boston-Worcester-Providence, MA-RI-NH-CT"
"Poblado Sitios","Poblado Sitios","","PR","Puerto Rico","72059","Guayanilla","72059","Guayanilla","18.0230","-66.7930","","","688.4","point","FALSE","FALSE","FALSE","FALSE","America/Puerto_Rico","4","00656","1630126691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49500","Yauco, PR","TRUE","434","Ponce-Yauco-Coamo, PR"
"Playita Machete","Playita Machete","","PR","Puerto Rico","72057","Guayama","72057","Guayama","17.9494","-66.1138","","","174.2","point","FALSE","FALSE","FALSE","FALSE","America/Puerto_Rico","4","00784","1630126690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25020","Guayama, PR","TRUE","490","San Juan-Bayamón, PR"
"Playa Sardinera","Playa Sardinera","","PR","Puerto Rico","72053","Fajardo","72053","Fajardo","18.3455","-65.6360","","","406.7","point","FALSE","FALSE","FALSE","FALSE","America/Puerto_Rico","4","00738","1630126689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41980","San Juan-Bayamón-Caguas, PR","TRUE","490","San Juan-Bayamón, PR"
"Rockport","Rockport","","WV","West Virginia","54107","Wood","54107","Wood","39.0742","-81.5532","","","22.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26169","1840151605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37620","Parkersburg-Vienna, WV","TRUE","425","Parkersburg-Marietta-Vienna, WV-OH"
"Rocksdale","Rocksdale","","WV","West Virginia","54013","Calhoun","54013","Calhoun","38.8448","-81.2182","","","14.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26151","1840123070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16620","Charleston, WV","TRUE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Crowson","Crowson","","LA","Louisiana","22013","Bienville","22013","Bienville","32.2796","-92.9846","","","1.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","71008","1840064296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Rock Oak","Rock Oak","","WV","West Virginia","54031","Hardy","54031","Hardy","39.1484","-78.7359","","","12.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26755","1840123064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49020","Winchester, VA-WV","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Rock View","Rock View","","WV","West Virginia","54109","Wyoming","54109","Wyoming","37.6179","-81.5390","","","323.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24874","1840123065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13220","Beckley, WV","TRUE","",""
"Sherwood","Sherwood","","NY","New York","36011","Cayuga","36011","Cayuga","42.7609","-76.6213","","","55.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13026","1840085276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12180","Auburn, NY","FALSE","532","Syracuse-Auburn, NY"
"Rocklick","Rocklick","","WV","West Virginia","54051","Marshall","54051","Marshall","39.8731","-80.5270","","","18.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","26033","1840151606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48540","Wheeling, WV-OH","TRUE","",""
