"city","city_ascii","city_alt","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","population_proper","density","source","military","incorporated","cdp","township","timezone","ranking","zips","id","age_median","age_under_10","age_10_to_19","age_20s","age_30s","age_40s","age_50s","age_60s","age_70s","age_over_80","age_over_65","age_18_to_24","age_over_18","male","female","married","divorced","never_married","widowed","family_size","family_dual_income","income_household_median","income_household_under_5","income_household_5_to_10","income_household_10_to_15","income_household_15_to_20","income_household_20_to_25","income_household_25_to_35","income_household_35_to_50","income_household_50_to_75","income_household_75_to_100","income_household_100_to_150","income_household_150_over","income_household_six_figure","income_individual_median","home_ownership","housing_units","home_value","rent_median","rent_burden","education_less_highschool","education_highschool","education_some_college","education_bachelors","education_graduate","education_college_or_above","education_stem_degree","labor_force_participation","unemployment_rate","race_white","race_black","race_asian","race_native","race_pacific","race_other","race_multiple","hispanic","disabled","poverty","limited_english","commute_time","health_uninsured","veteran","cbsa_fips","cbsa_name","cbsa_metro","csa_fips","csa_name"
"Shestak","Shestak","","NE","Nebraska","31151","Saline","31151","Saline","40.5681","-96.9634","","","0.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","68333","1840078778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30700","Lincoln, NE","TRUE","339","Lincoln-Beatrice, NE"
"Simeon","Simeon","","NE","Nebraska","31031","Cherry","31031","Cherry","42.6133","-100.7199","","","0.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","69201","1840078779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Sears","Sears","","NE","Nebraska","31157","Scotts Bluff","31157","Scotts Bluff","41.8933","-104.0055","","","7.3","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","69352","1840078776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42420","Scottsbluff, NE","FALSE","",""
"Sedan","Sedan","","NE","Nebraska","31129","Nuckolls","31129","Nuckolls","40.3425","-97.8973","","","1.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","68935","1840078777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Smyrna","Smyrna","","NE","Nebraska","31129","Nuckolls","31129","Nuckolls","40.1186","-98.0673","","","1.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","68978","1840078780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Somerset","Somerset","","NE","Nebraska","31111","Lincoln","31111","Lincoln","40.8253","-100.8610","","","0.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","69170","1840078781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35820","North Platte, NE","FALSE","",""
"Wayne Center","Wayne Center","","NY","New York","36117","Wayne","36117","Wayne","43.1509","-76.9589","","","22.0","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14489","1840085737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40380","Rochester, NY","TRUE","464","Rochester-Batavia-Seneca Falls, NY"
"Paw Paw","Paw Paw","","KY","Kentucky","21195","Pike","21195","Pike","37.4376","-82.1107","","","41.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","41553","1840030551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"New Buffalo","New Buffalo","","OH","Ohio","39099","Mahoning","39099","Mahoning","40.9881","-80.7123","","","79.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","44406","1840092328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49660","Youngstown-Warren-Boardman, OH-PA","TRUE","566","Youngstown-Warren, OH-PA"
"New Bedford","New Bedford","","OH","Ohio","39031","Coshocton","39031","Coshocton","40.4448","-81.7651","","","96.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","43804","1840092327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18740","Coshocton, OH","FALSE","",""
"Sans Souci","Sans Souci","","MI","Michigan","26147","St. Clair","26147","St. Clair","42.5792","-82.5641","","","218.1","point","FALSE","FALSE","FALSE","FALSE","America/Toronto","4","48028","1840128022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19820","Detroit-Warren-Dearborn, MI","TRUE","220","Detroit-Warren-Ann Arbor, MI"
"Sandy Beach","Sandy Beach","","MI","Michigan","26149","St. Joseph","26149","St. Joseph","41.8081","-85.5305","","","116.3","point","FALSE","FALSE","FALSE","FALSE","America/Detroit","4","49091","1840143910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44780","Sturgis, MI","FALSE","310","Kalamazoo-Battle Creek-Portage, MI"
"Hardmoney","Hardmoney","","KY","Kentucky","21145","McCracken","21145","McCracken","36.9451","-88.5820","","","48.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42003","1840060224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32460","Mayfield, KY","FALSE","424","Paducah-Mayfield, KY-IL"
"Bon Ami","Bon Ami","","FL","Florida","12077","Liberty","12077","Liberty","30.1146","-84.9871","","","0.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","32321","1840047833","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Giles Town","Giles Town","","TN","Tennessee","47157","Shelby","47157","Shelby","35.3245","-90.0431","","","25.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","38053","1840110776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32820","Memphis, TN-MS-AR","TRUE","368","Memphis-Forrest City, TN-MS-AR"
"Spion Kop","Spion Kop","","MT","Montana","30045","Judith Basin","30045","Judith Basin","47.2850","-110.6172","","","0.2","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","59447","1840078486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"LaVentana","LaVentana","","NM","New Mexico","35043","Sandoval","35043","Sandoval","35.8272","-106.9714","","","1.5","point","FALSE","FALSE","FALSE","FALSE","America/Denver","5","87013","1840082578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10740","Albuquerque, NM","TRUE","106","Albuquerque-Santa Fe-Las Vegas, NM"
"Rio Frio","Rio Frio","","TX","Texas","48385","Real","48385","Real","29.6361","-99.7367","","","17.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","78879","1840112565","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Acorn","Acorn","","VA","Virginia","51083","Halifax","51083","Halifax","36.9663","-78.9825","","","38.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24577","1840143913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Academy Park","Academy Park","","VA","Virginia","51740","Portsmouth","51740","Portsmouth","36.8057","-76.3508","","","733.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","23701","1840118529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","TRUE","545","Virginia Beach-Norfolk, VA-NC"
"Wheatville","Wheatville","","NY","New York","36037","Genesee","36037","Genesee","43.0962","-78.3414","","","15.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14125","1840085916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12860","Batavia, NY","FALSE","464","Rochester-Batavia-Seneca Falls, NY"
"Wheatville Station","Wheatville Station","","NY","New York","36037","Genesee","36037","Genesee","43.0687","-78.3356","","","110.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","14013","1840085917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12860","Batavia, NY","FALSE","464","Rochester-Batavia-Seneca Falls, NY"
"Aberdeen Gardens","Aberdeen Gardens","","VA","Virginia","51650","Hampton","51650","Hampton","37.0324","-76.3986","","","1063.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","23666","1840118528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","TRUE","545","Virginia Beach-Norfolk, VA-NC"
"Youngers Store","Youngers Store","","VA","Virginia","51083","Halifax","51083","Halifax","36.8357","-78.9678","","","41.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","24558","1840118527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Cantil","Cantil","","CA","California","06029","Kern","06029","Kern","35.3089","-117.9684","","","0.1","point","FALSE","FALSE","FALSE","FALSE","America/Los_Angeles","5","93519","1840017287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12540","Bakersfield, CA","TRUE","",""
"Coaltown","Coaltown","","PA","Pennsylvania","42073","Lawrence","42073","Lawrence","41.0392","-80.3470","","","510.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","16105","1840098855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35260","New Castle, PA","FALSE","430","Pittsburgh-New Castle-Weirton, PA-OH-WV"
"Magnet","Magnet","","IN","Indiana","18123","Perry","18123","Perry","38.0967","-86.4633","","","3.5","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Tell_City","5","47520","1840056132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21060","Elizabethtown-Fort Knox, KY","TRUE","350","Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN"
"Magnolia","Magnolia","","IN","Indiana","18025","Crawford","18025","Crawford","38.2492","-86.3930","","","25.5","point","FALSE","FALSE","FALSE","FALSE","America/Indiana/Marengo","4","47118","1840056133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Springville","Springville","","IN","Indiana","18091","LaPorte","18091","LaPorte","41.6853","-86.7367","","","51.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","46350","1840055673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33140","Michigan City-La Porte, IN","TRUE","176","Chicago-Naperville, IL-IN-WI"
"Edgewood Garden","Edgewood Garden","","NY","New York","36067","Onondaga","36067","Onondaga","43.0870","-76.2685","","","179.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13164","1840083649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45060","Syracuse, NY","TRUE","532","Syracuse-Auburn, NY"
"Edicks","Edicks","","NY","New York","36043","Herkimer","36043","Herkimer","42.9676","-74.9296","","","41.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13407","1840083650","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46540","Utica-Rome, NY","TRUE","",""
"Govanstown","Govanstown","","MD","Maryland","24510","Baltimore","24510","Baltimore","39.3640","-76.6097","","","2440.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","21212","1840068454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12580","Baltimore-Columbia-Towson, MD","TRUE","548","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
"Lickskillet","Lickskillet","","TN","Tennessee","47173","Union","47173","Union","36.2876","-83.8005","","","34.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37807","1840111839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28940","Knoxville, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"Perks","Perks","","IL","Illinois","17153","Pulaski","17153","Pulaski","37.3098","-89.0809","","","54.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","62992","1840051528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16060","Carbondale-Marion, IL","TRUE","",""
"Botto","Botto","","KY","Kentucky","21051","Clay","21051","Clay","37.0873","-83.6771","","","57.9","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40962","1840062682","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30940","London, KY","FALSE","",""
"Appalachia","Appalachia","","NH","New Hampshire","33007","Coos","33007","Coos","44.3712","-71.2892","","","2.1","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","03593","1840080122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13620","Berlin, NH","FALSE","",""
"Bowen","Bowen","","KY","Kentucky","21197","Powell","21197","Powell","37.8412","-83.7719","","","20.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","40380","1840062683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34460","Mount Sterling, KY","FALSE","336","Lexington-Fayette--Richmond--Frankfort, KY"
"Crowtown","Crowtown","","KY","Kentucky","21033","Caldwell","21033","Caldwell","37.1278","-87.8936","","","45.4","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","42445","1840060061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17300","Clarksville, TN-KY","TRUE","",""
"Coventryville","Coventryville","","NY","New York","36017","Chenango","36017","Chenango","42.3134","-75.5982","","","34.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","13733","1840083409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13780","Binghamton, NY","TRUE","",""
"Rushtown","Rushtown","","OH","Ohio","39145","Scioto","39145","Scioto","38.8329","-83.0199","","","35.3","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","45652","1840092365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39020","Portsmouth, OH","FALSE","170","Charleston-Huntington-Ashland, WV-OH-KY"
"Rushmore","Rushmore","","OH","Ohio","39137","Putnam","39137","Putnam","40.8742","-84.2533","","","30.8","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","45844","1840092364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30620","Lima, OH","TRUE","338","Lima-Van Wert-Celina, OH"
"North Elmore","North Elmore","","AL","Alabama","01051","Elmore","01051","Elmore","32.5565","-86.3191","","","136.1","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","36025","1840041480","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33860","Montgomery, AL","TRUE","388","Montgomery-Selma-Alexander City, AL"
"Bear Wallow","Bear Wallow","","TN","Tennessee","47117","Marshall","47117","Marshall","35.6892","-86.7608","","","14.9","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37034","1840111206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30280","Lewisburg, TN","FALSE","400","Nashville-Davidson--Murfreesboro, TN"
"Mertarvik","Mertarvik","","AK","Alaska","02050","Bethel","02050","Bethel","60.8110","-164.4989","0","0","0.0","shape","FALSE","TRUE","TRUE","FALSE","America/Nome","5","99559","1840075197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Nabesna","Nabesna","","AK","Alaska","02066","Copper River","02066","Copper River","62.4606","-143.0402","0","0","0.0","shape","FALSE","FALSE","TRUE","FALSE","America/Anchorage","3","99586","1840023403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Point Possession","Point Possession","","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.9228","-150.6891","0","0","0.0","shape","FALSE","TRUE","TRUE","FALSE","America/Anchorage","5","99611","1840075202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","11260","Anchorage, AK","TRUE","",""
"Barton Springs","Barton Springs","","TN","Tennessee","47063","Hamblen","47063","Hamblen","36.2365","-83.2352","","","264.4","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37813","1840111199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34100","Morristown, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"Barthelia","Barthelia","","TN","Tennessee","47169","Trousdale","47169","Trousdale","36.3450","-86.2561","","","29.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37031","1840111198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34980","Nashville-Davidson--Murfreesboro--Franklin, TN","TRUE","400","Nashville-Davidson--Murfreesboro, TN"
"Bates","Bates","","TN","Tennessee","47081","Hickman","47081","Hickman","35.9101","-87.3745","","","84.3","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37098","1840111201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34980","Nashville-Davidson--Murfreesboro--Franklin, TN","TRUE","400","Nashville-Davidson--Murfreesboro, TN"
"Bass Bay","Bass Bay","","TN","Tennessee","47005","Benton","47005","Benton","36.2823","-87.9759","","","16.6","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","38221","1840111200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"Batley","Batley","","TN","Tennessee","47001","Anderson","47001","Anderson","36.0292","-84.2883","","","72.5","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","37716","1840111203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28940","Knoxville, TN","TRUE","315","Knoxville-Morristown-Sevierville, TN"
"Bates Hill","Bates Hill","","TN","Tennessee","47177","Warren","47177","Warren","35.7306","-85.9314","","","21.8","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37110","1840111202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32660","McMinnville, TN","FALSE","",""
"Bear Stand","Bear Stand","","TN","Tennessee","47019","Carter","47019","Carter","36.2787","-82.0882","","","0.7","point","FALSE","FALSE","FALSE","FALSE","America/New_York","5","37658","1840111205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27740","Johnson City, TN","TRUE","304","Johnson City-Kingsport-Bristol, TN-VA"
"Beans Creek","Beans Creek","","TN","Tennessee","47051","Franklin","47051","Franklin","35.0618","-86.2467","","","32.2","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","37345","1840111204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46100","Tullahoma-Manchester, TN","FALSE","",""
"Rentchler","Rentchler","","IL","Illinois","17163","St. Clair","17163","St. Clair","38.4926","-89.8686","0","0","38.8","shape","FALSE","FALSE","TRUE","FALSE","America/Chicago","3","62221","1840024658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","41180","St. Louis, MO-IL","TRUE","476","St. Louis-St. Charles-Farmington, MO-IL"
"Thirty","Thirty","","IA","Iowa","19007","Appanoose","19007","Appanoose","40.6961","-92.8677","","","27.5","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","4","52544","1840057550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","",""
"National City","National City","","IL","Illinois","17163","St. Clair","17163","St. Clair","38.6456","-90.1609","","","0.0","point","FALSE","FALSE","FALSE","FALSE","America/Chicago","5","62201","1840024582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41180","St. Louis, MO-IL","TRUE","476","St. Louis-St. Charles-Farmington, MO-IL"
"Glen Alpin","Glen Alpin","","NJ","New Jersey","34027","Morris","34027","Morris","40.7543","-74.5263","","","61.6","point","FALSE","FALSE","FALSE","FALSE","America/New_York","4","07960","1840080797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35620","New York-Newark-Jersey City, NY-NJ-PA","TRUE","408","New York-Newark, NY-NJ-CT-PA"
